CountryCode,RegionCode,TestCode,Subject,Grade,ProficiencyLevel,ProficiencyName,Linked,ProficiencyFlag,MinSS,MaxSS,MinRasch,MaxRasch
US,CT,CT,READING,5,2,Level 2,1,-1,1006,1043,1.1095,1.999
US,CT,CT,READING,5,3,Level 3,1,0,1043,1097,1.999,3.23
US,CT,CT,READING,5,4,Level 4,1,1,1097,1355,3.23,999.999
US,CT,CT,READING,6,1,Level 1,1,-1,610,1011,-999.999,1.245
US,CT,CT,READING,6,2,Level 2,1,-1,1011,1067,1.245,2.5595
US,CT,CT,READING,6,3,Level 3,1,0,1067,1129,2.5595,3.99
US,CT,CT,READING,6,4,Level 4,1,1,1129,1393,3.99,999.999
US,CT,CT,READING,7,1,Level 1,1,-1,610,1037,-999.999,1.8405
US,CT,CT,READING,7,2,Level 2,1,-1,1037,1082,1.8405,2.885
US,CT,CT,READING,7,3,Level 3,1,0,1082,1148,2.885,4.4395
US,CT,CT,READING,7,4,Level 4,1,1,1148,1385,4.4395,999.999
US,CT,CT,READING,8,1,Level 1,1,-1,610,1041,-999.999,1.937
US,CT,CT,READING,8,2,Level 2,1,-1,1041,1098,1.937,3.2605
US,CT,CT,READING,8,3,Level 3,1,0,1098,1165,3.2605,4.828
US,CT,CT,READING,8,4,Level 4,1,1,1165,1400,4.828,999.999
US,CT,CT,READING,9,1,Level 1,0,-1,610,1042,-999.9999,1.9628
US,CT,CT,READING,9,2,Level 2,0,-1,1042,1098,1.9628,3.2672
US,CT,CT,READING,9,3,Level 3,0,0,1098,1166,3.2672,4.8512
US,CT,CT,READING,9,4,Level 4,0,1,1166,1400,4.8512,999.9999
US,DC,DC,READING,1,1,Level 1,0,-1,610,797,-999.999,-3.741
US,DC,DC,READING,1,2,Level 2,0,-1,797,843,-3.741,-2.681
US,DC,DC,READING,1,3,Level 3,0,-1,843,884,-2.681,-1.721
US,DC,DC,READING,1,4,Level 4,0,0,884,996,-1.721,0.8865
US,DC,DC,READING,1,5,Level 5,0,1,996,1256,0.8865,999.999
US,DC,DC,READING,10,1,Level 1,1,-1,610,1066,-999.999,2.5255
US,DC,DC,READING,10,2,Level 2,1,-1,1066,1107,2.5255,3.4635
US,DC,DC,READING,10,3,Level 3,1,-1,1107,1136,3.4635,4.156
US,DC,DC,READING,10,4,Level 4,1,0,1136,1192,4.156,5.458
US,DC,DC,READING,10,5,Level 5,1,1,1192,1400,5.458,999.999
US,DC,DC,READING,11,1,Level 1,0,-1,615,1072,-999.999,2.6765
US,DC,DC,READING,11,2,Level 2,0,-1,1072,1113,2.6765,3.621
US,DC,DC,READING,11,3,Level 3,0,-1,1113,1143,3.621,4.3085
US,DC,DC,READING,11,4,Level 4,0,0,1143,1196,4.3085,5.539
US,DC,DC,READING,11,5,Level 5,0,1,1196,1400,5.539,999.999
US,DC,DC,READING,12,1,Level 1,0,-1,615,1080,-999.999,2.8465
US,DC,DC,READING,12,2,Level 2,0,-1,1080,1123,2.8465,3.83
US,DC,DC,READING,12,3,Level 3,0,-1,1123,1153,3.83,4.546
US,DC,DC,READING,12,4,Level 4,0,0,1153,1208,4.546,5.845
US,DC,DC,READING,12,5,Level 5,0,1,1208,1400,5.845,999.999
US,DC,DC,READING,2,1,Level 1,0,-1,610,878,-999.999,-1.855
US,DC,DC,READING,2,2,Level 2,0,-1,878,928,-1.855,-0.688
US,DC,DC,READING,2,3,Level 3,0,-1,928,968,-0.688,0.2575
US,DC,DC,READING,2,4,Level 4,0,0,968,1059,0.2575,2.376
US,DC,DC,READING,2,5,Level 5,0,1,1059,1341,2.376,999.999
US,DC,DC,READING,3,1,Level 1,1,-1,610,929,-999.999,-0.669
US,DC,DC,READING,3,2,Level 2,1,-1,929,977,-0.669,0.449
US,DC,DC,READING,3,3,Level 3,1,-1,977,1016,0.449,1.351
US,DC,DC,READING,3,4,Level 4,1,0,1016,1114,1.351,3.634
US,DC,DC,READING,3,5,Level 5,1,1,1114,1339,3.634,999.999
US,DC,DC,READING,4,1,Level 1,1,-1,610,943,-999.999,-0.342
US,DC,DC,READING,4,2,Level 2,1,-1,943,987,-0.342,0.683
US,DC,DC,READING,4,3,Level 3,1,-1,987,1035,0.683,1.801
US,DC,DC,READING,4,4,Level 4,1,0,1035,1129,1.801,3.999
US,DC,DC,READING,4,5,Level 5,1,1,1129,1346,3.999,999.999
US,DC,DC,READING,5,1,Level 1,1,-1,610,961,-999.999,0.0635
US,DC,DC,READING,5,2,Level 2,1,-1,961,1014,0.0635,1.3065
US,DC,DC,READING,5,3,Level 3,1,-1,1014,1061,1.3065,2.3975
US,DC,DC,READING,5,4,Level 4,1,0,1061,1150,2.3975,4.4885
US,DC,DC,READING,5,5,Level 5,1,1,1150,1355,4.4885,999.999
US,DC,DC,READING,6,1,Level 1,1,-1,610,978,-999.999,0.4795
US,DC,DC,READING,6,2,Level 2,1,-1,978,1031,0.4795,1.7215
US,DC,DC,READING,6,3,Level 3,1,-1,1031,1082,1.7215,2.903
US,DC,DC,READING,6,4,Level 4,1,0,1082,1166,2.903,4.8415
US,DC,DC,READING,6,5,Level 5,1,1,1166,1393,4.8415,999.999
US,DC,DC,READING,7,1,Level 1,1,-1,610,999,-999.999,0.9545
US,DC,DC,READING,7,2,Level 2,1,-1,999,1048,0.9545,2.0955
US,DC,DC,READING,7,3,Level 3,1,-1,1048,1091,2.0955,3.124
US,DC,DC,READING,7,4,Level 4,1,0,1091,1174,3.124,5.034
US,DC,DC,READING,7,5,Level 5,1,1,1174,1385,5.034,999.999
US,DC,DC,READING,8,1,Level 1,1,-1,610,1020,-999.999,1.465
US,DC,DC,READING,8,2,Level 2,1,-1,1020,1065,1.465,2.488
US,DC,DC,READING,8,3,Level 3,1,-1,1065,1110,2.488,3.5315
US,DC,DC,READING,8,4,Level 4,1,0,1110,1188,3.5315,5.3505
US,DC,DC,READING,8,5,Level 5,1,1,1188,1400,5.3505,999.999
US,DC,DC,READING,9,1,Level 1,1,-1,610,1043,-999.999,1.9835
US,DC,DC,READING,9,2,Level 2,1,-1,1043,1091,1.9835,3.1095
US,DC,DC,READING,9,3,Level 3,1,-1,1091,1131,3.1095,4.0355
US,DC,DC,READING,9,4,Level 4,1,0,1131,1191,4.0355,5.4365
US,DC,DC,READING,9,5,Level 5,1,1,1191,1400,5.4365,999.999
US,DE,DE,READING,1,1,Level 1,0,-1,610,811,-999.999,-3.4325
US,DE,DE,READING,1,2,Level 2,0,-1,811,858,-3.4325,-2.3095
US,DE,DE,READING,1,3,Level 3,0,0,858,902,-2.3095,-1.307
US,DE,DE,READING,1,4,Level 4,0,1,902,1256,-1.307,999.999
US,DE,DE,READING,10,1,Level 1,0,-1,610,1047,-999.9999,2.0792
US,DE,DE,READING,10,2,Level 2,0,-1,1047,1104,2.0792,3.407
US,DE,DE,READING,10,3,Level 3,0,0,1104,1167,3.407,4.8745
US,DE,DE,READING,10,4,Level 4,0,1,1167,1400,4.8745,999.9999
US,DE,DE,READING,11,1,Level 1,1,-1,615,1055,-999.999,2.2656
US,DE,DE,READING,11,2,Level 2,1,-1,1055,1112,2.2656,3.5933
US,DE,DE,READING,11,3,Level 3,1,0,1112,1170,3.5933,4.9444
US,DE,DE,READING,11,4,Level 4,1,1,1170,1400,4.9444,999.9999
US,DE,DE,READING,12,1,Level 1,0,-1,615,1056,-999.9999,2.2889
US,DE,DE,READING,12,2,Level 2,0,-1,1056,1118,2.2889,3.7331
US,DE,DE,READING,12,3,Level 3,0,0,1118,1177,3.7331,5.1074
US,DE,DE,READING,12,4,Level 4,0,1,1177,1400,5.1074,999.9999
US,DE,DE,READING,2,1,Level 1,0,-1,610,893,-999.999,-1.499
US,DE,DE,READING,2,2,Level 2,0,-1,893,945,-1.499,-0.3105
US,DE,DE,READING,2,3,Level 3,0,0,945,985,-0.3105,0.6355
US,DE,DE,READING,2,4,Level 4,0,1,985,1341,0.6355,999.999
US,DE,DE,READING,3,1,Level 1,1,-1,610,942,-999.999,-0.362
US,DE,DE,READING,3,2,Level 2,1,-1,942,993,-0.362,0.816
US,DE,DE,READING,3,3,Level 3,1,0,993,1032,0.816,1.731
US,DE,DE,READING,3,4,Level 4,1,1,1032,1339,1.731,999.999
US,DE,DE,READING,4,1,Level 1,1,-1,610,984,-999.999,0.628
US,DE,DE,READING,4,2,Level 2,1,-1,984,1022,0.628,1.4965
US,DE,DE,READING,4,3,Level 3,1,0,1022,1060,1.4965,2.3875
US,DE,DE,READING,4,4,Level 4,1,1,1060,1346,2.3875,999.999
US,DE,DE,READING,5,1,Level 1,1,-1,610,1006,-999.999,1.1095
US,DE,DE,READING,5,2,Level 2,1,-1,1006,1043,1.1095,1.999
US,DE,DE,READING,5,3,Level 3,1,0,1043,1097,1.999,3.23
US,DE,DE,READING,5,4,Level 4,1,1,1097,1355,3.23,999.999
US,DE,DE,READING,6,1,Level 1,1,-1,610,1011,-999.999,1.245
US,DE,DE,READING,6,2,Level 2,1,-1,1011,1067,1.245,2.5595
US,DE,DE,READING,6,3,Level 3,1,0,1067,1129,2.5595,3.99
US,DE,DE,READING,6,4,Level 4,1,1,1129,1393,3.99,999.999
US,DE,DE,READING,7,1,Level 1,1,-1,610,1037,-999.999,1.8405
US,DE,DE,READING,7,2,Level 2,1,-1,1037,1082,1.8405,2.885
US,DE,DE,READING,7,3,Level 3,1,0,1082,1148,2.885,4.4395
US,DE,DE,READING,7,4,Level 4,1,1,1148,1385,4.4395,999.999
US,DE,DE,READING,8,1,Level 1,1,-1,610,1041,-999.999,1.937
US,DE,DE,READING,8,2,Level 2,1,-1,1041,1098,1.937,3.2605
US,DE,DE,READING,8,3,Level 3,1,0,1098,1165,3.2605,4.828
US,DE,DE,READING,8,4,Level 4,1,1,1165,1400,4.828,999.999
US,DE,DE,READING,9,1,Level 1,0,-1,610,1042,-999.9999,1.9628
US,DE,DE,READING,9,2,Level 2,0,-1,1042,1098,1.9628,3.2672
US,DE,DE,READING,9,3,Level 3,0,0,1098,1166,3.2672,4.8512
US,DE,DE,READING,9,4,Level 4,0,1,1166,1400,4.8512,999.9999
US,FL,FL,READING,1,1,Level 1,1,-1,610,790,-999.999,-3.907290939
US,FL,FL,READING,1,2,Level 2,1,-1,790,843,-3.907290939,-2.672723038
US,FL,FL,READING,1,3,Level 3,1,0,843,893,-2.672723038,-1.508036338
US,FL,FL,READING,1,4,Level 4,1,1,893,946,-1.508036338,-0.273468437
US,FL,FL,READING,1,5,Level 5,1,1,946,1256,-0.273468437,999.999
US,FL,FL,READING,10,1,Level 1,1,-1,610,1067,-999.999,2.545073375
US,FL,FL,READING,10,2,Level 2,1,-1,1067,1113,2.545073375,3.616585139
US,FL,FL,READING,10,3,Level 3,1,0,1113,1146,3.616585139,4.38527836
US,FL,FL,READING,10,4,Level 4,1,1,1146,1186,4.38527836,5.31702772
US,FL,FL,READING,10,5,Level 5,1,1,1186,1400,5.31702772,999.999
US,FL,FL,READING,11,1,Level 1,0,-1,615,1072,-999.999,2.661542045
US,FL,FL,READING,11,2,Level 2,0,-1,1072,1117,2.661542045,3.709760075
US,FL,FL,READING,11,3,Level 3,0,0,1117,1151,3.709760075,4.50174703
US,FL,FL,READING,11,4,Level 4,0,1,1151,1191,4.50174703,5.433496389
US,FL,FL,READING,11,5,Level 5,0,1,1191,1400,5.433496389,999.999
US,FL,FL,READING,12,1,Level 1,0,-1,615,1073,-999.999,2.684835779
US,FL,FL,READING,12,2,Level 2,0,-1,1073,1118,2.684835779,3.733053809
US,FL,FL,READING,12,3,Level 3,0,0,1118,1152,3.733053809,4.525040764
US,FL,FL,READING,12,4,Level 4,0,1,1152,1192,4.525040764,5.456790123
US,FL,FL,READING,12,5,Level 5,0,1,1192,1400,5.456790123,999.999
US,FL,FL,READING,2,1,Level 1,1,-1,610,881,-999.999,-1.787561146
US,FL,FL,READING,2,2,Level 2,1,-1,881,931,-1.787561146,-0.6228744468
US,FL,FL,READING,2,3,Level 3,1,0,931,970,-0.6228744468,0.2855811787
US,FL,FL,READING,2,4,Level 4,1,1,970,1014,0.2855811787,1.310505474
US,FL,FL,READING,2,5,Level 5,1,1,1014,1341,1.310505474,999.999
US,FL,FL,READING,3,1,Level 1,1,-1,610,911,-999.999,-1.088749126
US,FL,FL,READING,3,2,Level 2,1,-1,911,966,-1.088749126,0.1924062427
US,FL,FL,READING,3,3,Level 3,1,0,966,1006,0.1924062427,1.124155602
US,FL,FL,READING,3,4,Level 4,1,1,1006,1042,1.124155602,1.962730026
US,FL,FL,READING,3,5,Level 5,1,1,1042,1339,1.962730026,999.999
US,FL,FL,READING,4,1,Level 1,1,-1,610,971,-999.999,0.3088749126
US,FL,FL,READING,4,2,Level 2,1,-1,971,1012,0.3088749126,1.263918006
US,FL,FL,READING,4,3,Level 3,1,0,1012,1044,1.263918006,2.009317494
US,FL,FL,READING,4,4,Level 4,1,1,1044,1081,2.009317494,2.871185651
US,FL,FL,READING,4,5,Level 5,1,1,1081,1346,2.871185651,999.999
US,FL,FL,READING,5,1,Level 1,1,-1,610,992,-999.999,0.7980433263
US,FL,FL,READING,5,2,Level 2,1,-1,992,1039,0.7980433263,1.892848824
US,FL,FL,READING,5,3,Level 3,1,0,1039,1066,1.892848824,2.521779641
US,FL,FL,READING,5,4,Level 4,1,1,1066,1105,2.521779641,3.430235267
US,FL,FL,READING,5,5,Level 5,1,1,1105,1355,3.430235267,999.999
US,FL,FL,READING,6,1,Level 1,1,-1,610,1008,-999.999,1.17074307
US,FL,FL,READING,6,2,Level 2,1,-1,1008,1056,1.17074307,2.288842301
US,FL,FL,READING,6,3,Level 3,1,0,1056,1087,2.288842301,3.010948055
US,FL,FL,READING,6,4,Level 4,1,1,1087,1127,3.010948055,3.942697414
US,FL,FL,READING,6,5,Level 5,1,1,1127,1393,3.942697414,999.999
US,FL,FL,READING,7,1,Level 1,1,-1,610,1029,-999.999,1.659911484
US,FL,FL,READING,7,2,Level 2,1,-1,1029,1072,1.659911484,2.661542045
US,FL,FL,READING,7,3,Level 3,1,0,1072,1101,2.661542045,3.337060331
US,FL,FL,READING,7,4,Level 4,1,1,1101,1143,3.337060331,4.315397158
US,FL,FL,READING,7,5,Level 5,1,1,1143,1385,4.315397158,999.999
US,FL,FL,READING,8,1,Level 1,1,-1,610,1030,-999.999,1.683205218
US,FL,FL,READING,8,2,Level 2,1,-1,1030,1083,1.683205218,2.917773119
US,FL,FL,READING,8,3,Level 3,1,0,1083,1120,2.917773119,3.779641276
US,FL,FL,READING,8,4,Level 4,1,1,1120,1155,3.779641276,4.594921966
US,FL,FL,READING,8,5,Level 5,1,1,1155,1400,4.594921966,999.999
US,FL,FL,READING,9,1,Level 1,1,-1,610,1049,-999.999,2.125786164
US,FL,FL,READING,9,2,Level 2,1,-1,1049,1104,2.125786164,3.406941533
US,FL,FL,READING,9,3,Level 3,1,0,1104,1131,3.406941533,4.03587235
US,FL,FL,READING,9,4,Level 4,1,1,1131,1176,4.03587235,5.08409038
US,FL,FL,READING,9,5,Level 5,1,1,1176,1400,5.08409038,999.999
US,GA,GA,READING,1,1,Beginning Learner,0,-1,610,816,-999.999,-3.31
US,GA,GA,READING,1,2,Developing Learner,0,-1,816,870,-3.31,-2.044
US,GA,GA,READING,1,3,Proficient Learner,0,0,870,929,-2.044,-0.688
US,GA,GA,READING,1,4,Distinguished Learner,0,1,929,1256,-0.688,999.999
US,GA,GA,READING,10,1,Beginning Learner,0,-1,610,1057,-999.999,2.318
US,GA,GA,READING,10,2,Developing Learner,0,-1,1057,1130,2.318,4.023
US,GA,GA,READING,10,3,Proficient Learner,0,0,1130,1197,4.023,5.5715
US,GA,GA,READING,10,4,Distinguished Learner,0,1,1197,1400,5.5715,999.999
US,GA,GA,READING,11,1,Beginning Learner,0,-1,615,1066,-999.999,2.5135
US,GA,GA,READING,11,2,Developing Learner,0,-1,1066,1138,2.5135,4.184
US,GA,GA,READING,11,3,Proficient Learner,0,0,1138,1203,4.184,5.7215
US,GA,GA,READING,11,4,Distinguished Learner,0,1,1203,1400,5.7215,999.999
US,GA,GA,READING,12,1,Beginning Learner,0,-1,615,1073,-999.999,2.6815
US,GA,GA,READING,12,2,Developing Learner,0,-1,1073,1147,2.6815,4.4205
US,GA,GA,READING,12,3,Proficient Learner,0,0,1147,1212,4.4205,5.92
US,GA,GA,READING,12,4,Distinguished Learner,0,1,1212,1400,5.92,999.999
US,GA,GA,READING,2,1,Beginning Learner,0,-1,610,899,-999.999,-1.365
US,GA,GA,READING,2,2,Developing Learner,0,-1,899,956,-1.365,-0.0395
US,GA,GA,READING,2,3,Proficient Learner,0,0,956,1007,-0.0395,1.1605
US,GA,GA,READING,2,4,Distinguished Learner,0,1,1007,1341,1.1605,999.999
US,GA,GA,READING,3,1,Beginning Learner,1,-1,610,948,-999.999,-0.2205
US,GA,GA,READING,3,2,Developing Learner,1,-1,948,1004,-0.2205,1.0705
US,GA,GA,READING,3,3,Proficient Learner,1,0,1004,1055,1.0705,2.2675
US,GA,GA,READING,3,4,Distinguished Learner,1,1,1055,1339,2.2675,999.999
US,GA,GA,READING,4,1,Beginning Learner,1,-1,610,973,-999.999,0.349
US,GA,GA,READING,4,2,Developing Learner,1,-1,973,1033,0.349,1.746
US,GA,GA,READING,4,3,Proficient Learner,1,0,1033,1094,1.746,3.1825
US,GA,GA,READING,4,4,Distinguished Learner,1,1,1094,1346,3.1825,999.999
US,GA,GA,READING,5,1,Beginning Learner,1,-1,610,997,-999.999,0.9095
US,GA,GA,READING,5,2,Developing Learner,1,-1,997,1054,0.9095,2.261
US,GA,GA,READING,5,3,Proficient Learner,1,0,1054,1127,2.261,3.945
US,GA,GA,READING,5,4,Distinguished Learner,1,1,1127,1355,3.945,999.999
US,GA,GA,READING,6,1,Beginning Learner,1,-1,610,1018,-999.999,1.3875
US,GA,GA,READING,6,2,Developing Learner,1,-1,1018,1074,1.3875,2.7075
US,GA,GA,READING,6,3,Proficient Learner,1,0,1074,1147,2.7075,4.4205
US,GA,GA,READING,6,4,Distinguished Learner,1,1,1147,1393,4.4205,999.999
US,GA,GA,READING,7,1,Beginning Learner,1,-1,610,1033,-999.999,1.7385
US,GA,GA,READING,7,2,Developing Learner,1,-1,1033,1093,1.7385,3.157
US,GA,GA,READING,7,3,Proficient Learner,1,0,1093,1175,3.157,5.0685
US,GA,GA,READING,7,4,Distinguished Learner,1,1,1175,1385,5.0685,999.999
US,GA,GA,READING,8,1,Beginning Learner,1,-1,610,1033,-999.999,1.762
US,GA,GA,READING,8,2,Developing Learner,1,-1,1033,1108,1.762,3.5045
US,GA,GA,READING,8,3,Proficient Learner,1,0,1108,1181,3.5045,5.2105
US,GA,GA,READING,8,4,Distinguished Learner,1,1,1181,1400,5.2105,999.999
US,GA,GA,READING,9,1,Beginning Learner,0,-1,610,1054,-999.999,2.2415
US,GA,GA,READING,9,2,Developing Learner,0,-1,1054,1123,2.2415,3.843
US,GA,GA,READING,9,3,Proficient Learner,0,0,1123,1189,3.843,5.372
US,GA,GA,READING,9,4,Distinguished Learner,0,1,1189,1400,5.372,999.999
US,HI,HI,READING,1,1,Level 1,0,-1,610,811,-999.999,-3.4325
US,HI,HI,READING,1,2,Level 2,0,-1,811,858,-3.4325,-2.3095
US,HI,HI,READING,1,3,Level 3,0,0,858,902,-2.3095,-1.307
US,HI,HI,READING,1,4,Level 4,0,1,902,1256,-1.307,999.999
US,HI,HI,READING,10,1,Level 1,0,-1,610,1047,-999.9999,2.0792
US,HI,HI,READING,10,2,Level 2,0,-1,1047,1104,2.0792,3.407
US,HI,HI,READING,10,3,Level 3,0,0,1104,1167,3.407,4.8745
US,HI,HI,READING,10,4,Level 4,0,1,1167,1400,4.8745,999.9999
US,HI,HI,READING,11,1,Level 1,1,-1,615,1055,-999.999,2.2656
US,HI,HI,READING,11,2,Level 2,1,-1,1055,1112,2.2656,3.5933
US,HI,HI,READING,11,3,Level 3,1,0,1112,1170,3.5933,4.9444
US,HI,HI,READING,11,4,Level 4,1,1,1170,1400,4.9444,999.9999
US,HI,HI,READING,12,1,Level 1,0,-1,615,1056,-999.9999,2.2889
US,HI,HI,READING,12,2,Level 2,0,-1,1056,1118,2.2889,3.7331
US,HI,HI,READING,12,3,Level 3,0,0,1118,1177,3.7331,5.1074
US,HI,HI,READING,12,4,Level 4,0,1,1177,1400,5.1074,999.9999
US,HI,HI,READING,2,1,Level 1,0,-1,610,893,-999.999,-1.499
US,HI,HI,READING,2,2,Level 2,0,-1,893,945,-1.499,-0.3105
US,HI,HI,READING,2,3,Level 3,0,0,945,985,-0.3105,0.6355
US,HI,HI,READING,2,4,Level 4,0,1,985,1341,0.6355,999.999
US,HI,HI,READING,3,1,Level 1,1,-1,610,942,-999.999,-0.362
US,HI,HI,READING,3,2,Level 2,1,-1,942,993,-0.362,0.816
US,HI,HI,READING,3,3,Level 3,1,0,993,1032,0.816,1.731
US,HI,HI,READING,3,4,Level 4,1,1,1032,1339,1.731,999.999
US,HI,HI,READING,4,1,Level 1,1,-1,610,984,-999.999,0.628
US,HI,HI,READING,4,2,Level 2,1,-1,984,1022,0.628,1.4965
US,HI,HI,READING,4,3,Level 3,1,0,1022,1060,1.4965,2.3875
US,HI,HI,READING,4,4,Level 4,1,1,1060,1346,2.3875,999.999
US,HI,HI,READING,5,1,Level 1,1,-1,610,1006,-999.999,1.1095
US,HI,HI,READING,5,2,Level 2,1,-1,1006,1043,1.1095,1.999
US,HI,HI,READING,5,3,Level 3,1,0,1043,1097,1.999,3.23
US,HI,HI,READING,5,4,Level 4,1,1,1097,1355,3.23,999.999
US,HI,HI,READING,6,1,Level 1,1,-1,610,1011,-999.999,1.245
US,HI,HI,READING,6,2,Level 2,1,-1,1011,1067,1.245,2.5595
US,HI,HI,READING,6,3,Level 3,1,0,1067,1129,2.5595,3.99
US,HI,HI,READING,6,4,Level 4,1,1,1129,1393,3.99,999.999
US,HI,HI,READING,7,1,Level 1,1,-1,610,1037,-999.999,1.8405
US,HI,HI,READING,7,2,Level 2,1,-1,1037,1082,1.8405,2.885
US,HI,HI,READING,7,3,Level 3,1,0,1082,1148,2.885,4.4395
US,HI,HI,READING,7,4,Level 4,1,1,1148,1385,4.4395,999.999
US,HI,HI,READING,8,1,Level 1,1,-1,610,1041,-999.999,1.937
US,HI,HI,READING,8,2,Level 2,1,-1,1041,1098,1.937,3.2605
US,HI,HI,READING,8,3,Level 3,1,0,1098,1165,3.2605,4.828
US,HI,HI,READING,8,4,Level 4,1,1,1165,1400,4.828,999.999
US,HI,HI,READING,9,1,Level 1,0,-1,610,1042,-999.9999,1.9628
US,HI,HI,READING,9,2,Level 2,0,-1,1042,1098,1.9628,3.2672
US,HI,HI,READING,9,3,Level 3,0,0,1098,1166,3.2672,4.8512
US,HI,HI,READING,9,4,Level 4,0,1,1166,1400,4.8512,999.9999
US,IA,IA,READING,1,1,Not Proficient,0,-1,610,814,-999.999,-3.336
US,IA,IA,READING,1,2,Proficient,0,0,814,937,-3.336,-0.484
US,IA,IA,READING,1,3,Advanced,0,1,937,1256,-0.484,999.999
US,IA,IA,READING,10,1,Not Proficient,0,-1,610,1115,-999.999,3.6505
US,IA,IA,READING,10,2,Proficient,0,0,1115,1203,3.6505,5.7215
US,IA,IA,READING,10,3,Advanced,0,1,1203,1400,5.7215,999.999
US,IA,IA,READING,11,1,Not Proficient,0,-1,615,1121,-999.999,3.817
US,IA,IA,READING,11,2,Proficient,0,0,1121,1208,3.817,5.845
US,IA,IA,READING,11,3,Advanced,0,1,1208,1400,5.845,999.999
US,IA,IA,READING,12,1,Not Proficient,0,-1,615,1130,-999.999,4.0165
US,IA,IA,READING,12,2,Proficient,0,0,1130,1218,4.0165,6.0675
US,IA,IA,READING,12,3,Advanced,0,1,1218,1400,6.0675,999.999
US,IA,IA,READING,2,1,Not Proficient,0,-1,610,895,-999.999,-1.45
US,IA,IA,READING,2,2,Proficient,0,0,895,1004,-1.45,1.0705
US,IA,IA,READING,2,3,Advanced,0,1,1004,1341,1.0705,999.999
US,IA,IA,READING,3,1,Not Proficient,1,-1,610,941,-999.999,-0.382
US,IA,IA,READING,3,2,Proficient,1,0,941,1052,-0.382,2.2025
US,IA,IA,READING,3,3,Advanced,1,1,1052,1339,2.2025,999.999
US,IA,IA,READING,4,1,Not Proficient,1,-1,610,993,-999.999,0.816
US,IA,IA,READING,4,2,Proficient,1,0,993,1086,0.816,3.009
US,IA,IA,READING,4,3,Advanced,1,1,1086,1346,3.009,999.999
US,IA,IA,READING,5,1,Not Proficient,1,-1,610,1022,-999.999,1.512
US,IA,IA,READING,5,2,Proficient,1,0,1022,1115,1.512,3.662
US,IA,IA,READING,5,3,Advanced,1,1,1115,1355,3.662,999.999
US,IA,IA,READING,6,1,Not Proficient,1,-1,610,1055,-999.999,2.2805
US,IA,IA,READING,6,2,Proficient,1,0,1055,1140,2.2805,4.247
US,IA,IA,READING,6,3,Advanced,1,1,1140,1393,4.247,999.999
US,IA,IA,READING,7,1,Not Proficient,1,-1,610,1064,-999.999,2.4625
US,IA,IA,READING,7,2,Proficient,1,0,1064,1166,2.4625,4.8555
US,IA,IA,READING,7,3,Advanced,1,1,1166,1385,4.8555,999.999
US,IA,IA,READING,8,1,Not Proficient,1,-1,610,1087,-999.999,3.013
US,IA,IA,READING,8,2,Proficient,1,0,1087,1183,3.013,5.2345
US,IA,IA,READING,8,3,Advanced,1,1,1183,1400,5.2345,999.999
US,IA,IA,READING,9,1,Not Proficient,0,-1,610,1107,-999.999,3.4775
US,IA,IA,READING,9,2,Proficient,0,0,1107,1194,3.4775,5.507
US,IA,IA,READING,9,3,Advanced,0,1,1194,1400,5.507,999.999
US,ID,ID,READING,1,1,Level 1,0,-1,610,811,-999.999,-3.4325
US,ID,ID,READING,1,2,Level 2,0,-1,811,858,-3.4325,-2.3095
US,ID,ID,READING,1,3,Level 3,0,0,858,902,-2.3095,-1.307
US,ID,ID,READING,1,4,Level 4,0,1,902,1256,-1.307,999.999
US,ID,ID,READING,10,1,Level 1,0,-1,610,1047,-999.9999,2.0792
US,ID,ID,READING,10,2,Level 2,0,-1,1047,1104,2.0792,3.407
US,ID,ID,READING,10,3,Level 3,0,0,1104,1167,3.407,4.8745
US,ID,ID,READING,10,4,Level 4,0,1,1167,1400,4.8745,999.9999
US,ID,ID,READING,11,1,Level 1,1,-1,615,1055,-999.999,2.2656
US,ID,ID,READING,11,2,Level 2,1,-1,1055,1112,2.2656,3.5933
US,ID,ID,READING,11,3,Level 3,1,0,1112,1170,3.5933,4.9444
US,ID,ID,READING,11,4,Level 4,1,1,1170,1400,4.9444,999.9999
US,ID,ID,READING,12,1,Level 1,0,-1,615,1056,-999.9999,2.2889
US,ID,ID,READING,12,2,Level 2,0,-1,1056,1118,2.2889,3.7331
US,ID,ID,READING,12,3,Level 3,0,0,1118,1177,3.7331,5.1074
US,ID,ID,READING,12,4,Level 4,0,1,1177,1400,5.1074,999.9999
US,ID,ID,READING,2,1,Level 1,0,-1,610,893,-999.999,-1.499
US,ID,ID,READING,2,2,Level 2,0,-1,893,945,-1.499,-0.3105
US,ID,ID,READING,2,3,Level 3,0,0,945,985,-0.3105,0.6355
US,ID,ID,READING,2,4,Level 4,0,1,985,1341,0.6355,999.999
US,ID,ID,READING,3,1,Level 1,1,-1,610,942,-999.999,-0.362
US,ID,ID,READING,3,2,Level 2,1,-1,942,993,-0.362,0.816
US,ID,ID,READING,3,3,Level 3,1,0,993,1032,0.816,1.731
US,ID,ID,READING,3,4,Level 4,1,1,1032,1339,1.731,999.999
US,ID,ID,READING,4,1,Level 1,1,-1,610,984,-999.999,0.628
US,ID,ID,READING,4,2,Level 2,1,-1,984,1022,0.628,1.4965
US,ID,ID,READING,4,3,Level 3,1,0,1022,1060,1.4965,2.3875
