vchRegionCode,StateTest,Subject,Grade,iProficiencyLevel,vchProficiency,iMinSS,iMaxSS,linked,ProfFlag
CA,CA,Reading,8,1,Level 1,0,589,1,0
CA,CA,Reading,8,2,Level 2,590,857,1,0
CA,CA,Reading,8,3,Level 3,858,1249,1,1
CA,CA,Reading,8,4,Level 4,1250,1400,1,1
CA,CA,Reading,9,1,Level 1,0,661,0,0
CA,CA,Reading,9,2,Level 2,662,918,0,0
CA,CA,Reading,9,3,Level 3,919,1291,0,1
CA,CA,Reading,9,4,Level 4,1292,1400,0,1
CA,CA,Reading,10,1,Level 1,0,674,0,0
CA,CA,Reading,10,2,Level 2,675,957,0,0
CA,CA,Reading,10,3,Level 3,958,1314,0,1
CA,CA,Reading,10,4,Level 4,1315,1400,0,1
CA,CA,Reading,11,1,Level 1,0,715,0,0
CA,CA,Reading,11,2,Level 2,716,992,0,0
CA,CA,Reading,11,3,Level 3,993,1321,0,1
CA,CA,Reading,11,4,Level 4,1322,1400,0,1
CA,CA,Reading,12,1,Level 1,0,761,0,0
CA,CA,Reading,12,2,Level 2,762,1079,0,0
CA,CA,Reading,12,3,Level 3,1080,1332,0,1
CA,CA,Reading,12,4,Level 4,1333,1400,0,1
CO,CO,Math,1,1,Level 1,0,297,0,0
CO,CO,Math,1,2,Level 2,298,381,0,0
CO,CO,Math,1,3,Level 3,382,448,0,0
CO,CO,Math,1,4,Level 4,449,569,0,1
CO,CO,Math,1,5,Level 5,570,1400,0,1
CO,CO,Math,2,1,Level 1,0,422,0,0
CO,CO,Math,2,2,Level 2,423,497,0,0
CO,CO,Math,2,3,Level 3,498,557,0,0
CO,CO,Math,2,4,Level 4,558,659,0,1
CO,CO,Math,2,5,Level 5,660,1400,0,1
CO,CO,Math,3,1,Level 1,0,503,1,0
CO,CO,Math,3,2,Level 2,504,588,1,0
CO,CO,Math,3,3,Level 3,589,648,1,0
CO,CO,Math,3,4,Level 4,649,742,1,1
CO,CO,Math,3,5,Level 5,743,1400,1,1
CO,CO,Math,4,1,Level 1,0,561,1,0
CO,CO,Math,4,2,Level 2,562,661,1,0
CO,CO,Math,4,3,Level 3,662,735,1,0
CO,CO,Math,4,4,Level 4,736,850,1,1
CO,CO,Math,4,5,Level 5,851,1400,1,1
CO,CO,Math,5,1,Level 1,0,613,1,0
CO,CO,Math,5,2,Level 2,614,720,1,0
CO,CO,Math,5,3,Level 3,721,804,1,0
CO,CO,Math,5,4,Level 4,805,901,1,1
CO,CO,Math,5,5,Level 5,902,1400,1,1
CO,CO,Math,6,1,Level 1,0,649,1,0
CO,CO,Math,6,2,Level 2,650,756,1,0
CO,CO,Math,6,3,Level 3,757,826,1,0
CO,CO,Math,6,4,Level 4,827,925,1,1
CO,CO,Math,6,5,Level 5,926,1400,1,1
CO,CO,Math,7,1,Level 1,0,686,1,0
CO,CO,Math,7,2,Level 2,687,777,1,0
CO,CO,Math,7,3,Level 3,778,860,1,0
CO,CO,Math,7,4,Level 4,861,960,1,1
CO,CO,Math,7,5,Level 5,961,1400,1,1
CO,CO,Math,8,1,Level 1,0,738,1,0
CO,CO,Math,8,2,Level 2,739,815,1,0
CO,CO,Math,8,3,Level 3,816,875,1,0
CO,CO,Math,8,4,Level 4,876,1007,1,1
CO,CO,Math,8,5,Level 5,1008,1400,1,1
CO,CO,Math,9,1,Level 1,0,747,0,0
CO,CO,Math,9,2,Level 2,748,819,0,0
CO,CO,Math,9,3,Level 3,820,877,0,0
CO,CO,Math,9,4,Level 4,878,1008,0,1
CO,CO,Math,9,5,Level 5,1009,1400,0,1
CO,CO,Math,10,1,Level 1,0,748,0,0
CO,CO,Math,10,2,Level 2,749,825,0,0
CO,CO,Math,10,3,Level 3,826,883,0,0
CO,CO,Math,10,4,Level 4,884,1024,0,1
CO,CO,Math,10,5,Level 5,1025,1400,0,1
CO,CO,Math,11,1,Level 1,0,769,0,0
CO,CO,Math,11,2,Level 2,770,839,0,0
CO,CO,Math,11,3,Level 3,840,900,0,0
CO,CO,Math,11,4,Level 4,901,1036,0,1
CO,CO,Math,11,5,Level 5,1037,1400,0,1
CO,CO,Math,12,1,Level 1,0,783,0,0
CO,CO,Math,12,2,Level 2,784,855,0,0
CO,CO,Math,12,3,Level 3,856,910,0,0
CO,CO,Math,12,4,Level 4,911,1076,0,1
CO,CO,Math,12,5,Level 5,1077,1400,0,1
CO,CO,Reading,1,1,Level 1,0,85,0,0
CO,CO,Reading,1,2,Level 2,86,134,0,0
CO,CO,Reading,1,3,Level 3,135,214,0,0
CO,CO,Reading,1,4,Level 4,215,460,0,1
CO,CO,Reading,1,5,Level 5,461,1400,0,1
CO,CO,Reading,2,1,Level 1,0,203,0,0
CO,CO,Reading,2,2,Level 2,204,301,0,0
CO,CO,Reading,2,3,Level 3,302,391,0,0
CO,CO,Reading,2,4,Level 4,392,658,0,1
CO,CO,Reading,2,5,Level 5,659,1400,0,1
CO,CO,Reading,3,1,Level 1,0,303,1,0
CO,CO,Reading,3,2,Level 2,304,412,1,0
CO,CO,Reading,3,3,Level 3,413,513,1,0
CO,CO,Reading,3,4,Level 4,514,923,1,1
CO,CO,Reading,3,5,Level 5,924,1400,1,1
CO,CO,Reading,4,1,Level 1,0,334,1,0
CO,CO,Reading,4,2,Level 2,335,441,1,0
CO,CO,Reading,4,3,Level 3,442,570,1,0
CO,CO,Reading,4,4,Level 4,571,1019,1,1
CO,CO,Reading,4,5,Level 5,1020,1400,1,1
CO,CO,Reading,5,1,Level 1,0,371,1,0
CO,CO,Reading,5,2,Level 2,372,507,1,0
CO,CO,Reading,5,3,Level 3,508,662,1,0
CO,CO,Reading,5,4,Level 4,663,1178,1,1
CO,CO,Reading,5,5,Level 5,1179,1400,1,1
CO,CO,Reading,6,1,Level 1,0,416,1,0
CO,CO,Reading,6,2,Level 2,417,560,1,0
CO,CO,Reading,6,3,Level 3,561,776,1,0
CO,CO,Reading,6,4,Level 4,777,1251,1,1
CO,CO,Reading,6,5,Level 5,1252,1400,1,1
CO,CO,Reading,7,1,Level 1,0,466,1,0
CO,CO,Reading,7,2,Level 2,467,614,1,0
CO,CO,Reading,7,3,Level 3,615,829,1,0
CO,CO,Reading,7,4,Level 4,830,1292,1,1
CO,CO,Reading,7,5,Level 5,1293,1400,1,1
CO,CO,Reading,8,1,Level 1,0,526,1,0
CO,CO,Reading,8,2,Level 2,527,678,1,0
CO,CO,Reading,8,3,Level 3,679,908,1,0
CO,CO,Reading,8,4,Level 4,909,1320,1,1
CO,CO,Reading,8,5,Level 5,1321,1400,1,1
CO,CO,Reading,9,1,Level 1,0,596,1,0
CO,CO,Reading,9,2,Level 2,597,825,1,0
CO,CO,Reading,9,3,Level 3,826,1035,1,0
CO,CO,Reading,9,4,Level 4,1036,1324,1,1
CO,CO,Reading,9,5,Level 5,1325,1400,1,1
CO,CO,Reading,10,1,Level 1,0,684,1,0
CO,CO,Reading,10,2,Level 2,685,900,1,0
CO,CO,Reading,10,3,Level 3,901,1075,1,0
CO,CO,Reading,10,4,Level 4,1076,1325,1,1
CO,CO,Reading,10,5,Level 5,1326,1400,1,1
CO,CO,Reading,11,1,Level 1,0,715,0,0
CO,CO,Reading,11,2,Level 2,716,921,0,0
CO,CO,Reading,11,3,Level 3,922,1130,0,0
CO,CO,Reading,11,4,Level 4,1131,1328,0,1
CO,CO,Reading,11,5,Level 5,1329,1400,0,1
CO,CO,Reading,12,1,Level 1,0,761,0,0
CO,CO,Reading,12,2,Level 2,762,968,0,0
CO,CO,Reading,12,3,Level 3,969,1190,0,0
CO,CO,Reading,12,4,Level 4,1191,1340,0,1
CO,CO,Reading,12,5,Level 5,1341,1400,0,1
CT,CT,Math,1,1,Level 1,0,336,0,0
CT,CT,Math,1,2,Level 2,337,417,0,0
CT,CT,Math,1,3,Level 3,418,498,0,1
CT,CT,Math,1,4,Level 4,499,1400,0,1
CT,CT,Math,2,1,Level 1,0,457,0,0
CT,CT,Math,2,2,Level 2,458,528,0,0
CT,CT,Math,2,3,Level 3,529,601,0,1
CT,CT,Math,2,4,Level 4,602,1400,0,1
CT,CT,Math,3,1,Level 1,0,546,1,0
CT,CT,Math,3,2,Level 2,547,620,1,0
CT,CT,Math,3,3,Level 3,621,686,1,1
CT,CT,Math,3,4,Level 4,687,1400,1,1
CT,CT,Math,4,1,Level 1,0,602,1,0
CT,CT,Math,4,2,Level 2,603,695,1,0
CT,CT,Math,4,3,Level 3,696,771,1,1
CT,CT,Math,4,4,Level 4,772,1400,1,1
CT,CT,Math,5,1,Level 1,0,692,1,0
CT,CT,Math,5,2,Level 2,693,781,1,0
CT,CT,Math,5,3,Level 3,782,826,1,1
CT,CT,Math,5,4,Level 4,827,1400,1,1
CT,CT,Math,6,1,Level 1,0,716,1,0
CT,CT,Math,6,2,Level 2,717,807,1,0
CT,CT,Math,6,3,Level 3,808,859,1,1
CT,CT,Math,6,4,Level 4,860,1400,1,1
CT,CT,Math,7,1,Level 1,0,745,1,0
CT,CT,Math,7,2,Level 2,746,830,1,0
CT,CT,Math,7,3,Level 3,831,885,1,1
CT,CT,Math,7,4,Level 4,886,1400,1,1
CT,CT,Math,8,1,Level 1,0,783,1,0
CT,CT,Math,8,2,Level 2,784,851,1,0
CT,CT,Math,8,3,Level 3,852,891,1,1
CT,CT,Math,8,4,Level 4,892,1400,1,1
CT,CT,Math,9,1,Level 1,0,790,0,0
CT,CT,Math,9,2,Level 2,791,852,0,0
CT,CT,Math,9,3,Level 3,853,895,0,1
CT,CT,Math,9,4,Level 4,896,1400,0,1
CT,CT,Math,10,1,Level 1,0,796,0,0
CT,CT,Math,10,2,Level 2,797,858,0,0
CT,CT,Math,10,3,Level 3,859,900,0,1
CT,CT,Math,10,4,Level 4,901,1400,0,1
CT,CT,Math,11,1,Level 1,0,813,0,0
CT,CT,Math,11,2,Level 2,814,873,0,0
CT,CT,Math,11,3,Level 3,874,918,0,1
CT,CT,Math,11,4,Level 4,919,1400,0,1
CT,CT,Math,12,1,Level 1,0,826,0,0
CT,CT,Math,12,2,Level 2,827,890,0,0
CT,CT,Math,12,3,Level 3,891,925,0,1
CT,CT,Math,12,4,Level 4,926,1400,0,1
CT,CT,Reading,1,1,Level 1,0,90,0,0
CT,CT,Reading,1,2,Level 2,91,165,0,0
CT,CT,Reading,1,3,Level 3,166,248,0,1
CT,CT,Reading,1,4,Level 4,249,1400,0,1
CT,CT,Reading,2,1,Level 1,0,232,0,0
CT,CT,Reading,2,2,Level 2,233,337,0,0
CT,CT,Reading,2,3,Level 3,338,435,0,1
CT,CT,Reading,2,4,Level 4,436,1400,0,1
CT,CT,Reading,3,1,Level 1,0,332,1,0
CT,CT,Reading,3,2,Level 2,333,454,1,0
CT,CT,Reading,3,3,Level 3,455,561,1,1
CT,CT,Reading,3,4,Level 4,562,1400,1,1
CT,CT,Reading,4,1,Level 1,0,434,1,0
CT,CT,Reading,4,2,Level 2,435,530,1,0
CT,CT,Reading,4,3,Level 3,531,660,1,1
CT,CT,Reading,4,4,Level 4,661,1400,1,1
CT,CT,Reading,5,1,Level 1,0,483,1,0
CT,CT,Reading,5,2,Level 2,484,599,1,0
CT,CT,Reading,5,3,Level 3,600,852,1,1
CT,CT,Reading,5,4,Level 4,853,1400,1,1
CT,CT,Reading,6,1,Level 1,0,499,1,0
CT,CT,Reading,6,2,Level 2,500,691,1,0
CT,CT,Reading,6,3,Level 3,692,1015,1,1
CT,CT,Reading,6,4,Level 4,1016,1400,1,1
CT,CT,Reading,7,1,Level 1,0,576,1,0
CT,CT,Reading,7,2,Level 2,577,772,1,0
CT,CT,Reading,7,3,Level 3,773,1168,1,1
CT,CT,Reading,7,4,Level 4,1169,1400,1,1
CT,CT,Reading,8,1,Level 1,0,589,1,0
CT,CT,Reading,8,2,Level 2,590,857,1,0
CT,CT,Reading,8,3,Level 3,858,1249,1,1
CT,CT,Reading,8,4,Level 4,1250,1400,1,1
CT,CT,Reading,9,1,Level 1,0,661,0,0
CT,CT,Reading,9,2,Level 2,662,918,0,0
CT,CT,Reading,9,3,Level 3,919,1291,0,1
CT,CT,Reading,9,4,Level 4,1292,1400,0,1
CT,CT,Reading,10,1,Level 1,0,674,0,0
CT,CT,Reading,10,2,Level 2,675,957,0,0
CT,CT,Reading,10,3,Level 3,958,1314,0,1
CT,CT,Reading,10,4,Level 4,1315,1400,0,1
CT,CT,Reading,11,1,Level 1,0,715,0,0
CT,CT,Reading,11,2,Level 2,716,992,0,0
CT,CT,Reading,11,3,Level 3,993,1321,0,1
CT,CT,Reading,11,4,Level 4,1322,1400,0,1
CT,CT,Reading,12,1,Level 1,0,761,0,0
CT,CT,Reading,12,2,Level 2,762,1079,0,0
CT,CT,Reading,12,3,Level 3,1080,1332,0,1
CT,CT,Reading,12,4,Level 4,1333,1400,0,1
DC,DC,Math,1,1,Level 1,0,297,0,0
DC,DC,Math,1,2,Level 2,298,381,0,0
DC,DC,Math,1,3,Level 3,382,448,0,0
DC,DC,Math,1,4,Level 4,449,569,0,1
DC,DC,Math,1,5,Level 5,570,1400,0,1
DC,DC,Math,2,1,Level 1,0,422,0,0
DC,DC,Math,2,2,Level 2,423,497,0,0
DC,DC,Math,2,3,Level 3,498,557,0,0
DC,DC,Math,2,4,Level 4,558,659,0,1
DC,DC,Math,2,5,Level 5,660,1400,0,1
DC,DC,Math,3,1,Level 1,0,503,1,0
DC,DC,Math,3,2,Level 2,504,588,1,0
DC,DC,Math,3,3,Level 3,589,648,1,0
DC,DC,Math,3,4,Level 4,649,742,1,1
DC,DC,Math,3,5,Level 5,743,1400,1,1
DC,DC,Math,4,1,Level 1,0,561,1,0
DC,DC,Math,4,2,Level 2,562,661,1,0
DC,DC,Math,4,3,Level 3,662,735,1,0
DC,DC,Math,4,4,Level 4,736,850,1,1
DC,DC,Math,4,5,Level 5,851,1400,1,1
DC,DC,Math,5,1,Level 1,0,613,1,0
DC,DC,Math,5,2,Level 2,614,720,1,0
DC,DC,Math,5,3,Level 3,721,804,1,0
DC,DC,Math,5,4,Level 4,805,901,1,1
DC,DC,Math,5,5,Level 5,902,1400,1,1
DC,DC,Math,6,1,Level 1,0,649,1,0
DC,DC,Math,6,2,Level 2,650,756,1,0
DC,DC,Math,6,3,Level 3,757,826,1,0
DC,DC,Math,6,4,Level 4,827,925,1,1
DC,DC,Math,6,5,Level 5,926,1400,1,1
DC,DC,Math,7,1,Level 1,0,686,1,0
DC,DC,Math,7,2,Level 2,687,777,1,0
DC,DC,Math,7,3,Level 3,778,860,1,0
DC,DC,Math,7,4,Level 4,861,960,1,1
DC,DC,Math,7,5,Level 5,961,1400,1,1
DC,DC,Math,8,1,Level 1,0,738,1,0
DC,DC,Math,8,2,Level 2,739,815,1,0
DC,DC,Math,8,3,Level 3,816,875,1,0
DC,DC,Math,8,4,Level 4,876,1007,1,1
DC,DC,Math,8,5,Level 5,1008,1400,1,1
DC,DC,Math,9,1,Level 1,0,747,0,0
DC,DC,Math,9,2,Level 2,748,819,0,0
DC,DC,Math,9,3,Level 3,820,877,0,0
DC,DC,Math,9,4,Level 4,878,1008,0,1
DC,DC,Math,9,5,Level 5,1009,1400,0,1
DC,DC,Math,10,1,Level 1,0,748,0,0
DC,DC,Math,10,2,Level 2,749,825,0,0
DC,DC,Math,10,3,Level 3,826,883,0,0
DC,DC,Math,10,4,Level 4,884,1024,0,1
DC,DC,Math,10,5,Level 5,1025,1400,0,1
DC,DC,Math,11,1,Level 1,0,769,0,0
DC,DC,Math,11,2,Level 2,770,839,0,0
DC,DC,Math,11,3,Level 3,840,900,0,0
DC,DC,Math,11,4,Level 4,901,1036,0,1
DC,DC,Math,11,5,Level 5,1037,1400,0,1
DC,DC,Math,12,1,Level 1,0,783,0,0
DC,DC,Math,12,2,Level 2,784,855,0,0
DC,DC,Math,12,3,Level 3,856,910,0,0
DC,DC,Math,12,4,Level 4,911,1076,0,1
DC,DC,Math,12,5,Level 5,1077,1400,0,1
DC,DC,Reading,1,1,Level 1,0,85,0,0
DC,DC,Reading,1,2,Level 2,86,134,0,0
DC,DC,Reading,1,3,Level 3,135,214,0,0
DC,DC,Reading,1,4,Level 4,215,460,0,1
DC,DC,Reading,1,5,Level 5,461,1400,0,1
DC,DC,Reading,2,1,Level 1,0,203,0,0
DC,DC,Reading,2,2,Level 2,204,301,0,0
DC,DC,Reading,2,3,Level 3,302,391,0,0
DC,DC,Reading,2,4,Level 4,392,658,0,1
DC,DC,Reading,2,5,Level 5,659,1400,0,1
DC,DC,Reading,3,1,Level 1,0,303,1,0
DC,DC,Reading,3,2,Level 2,304,412,1,0
DC,DC,Reading,3,3,Level 3,413,513,1,0
DC,DC,Reading,3,4,Level 4,514,923,1,1
DC,DC,Reading,3,5,Level 5,924,1400,1,1
DC,DC,Reading,4,1,Level 1,0,334,1,0
DC,DC,Reading,4,2,Level 2,335,441,1,0
DC,DC,Reading,4,3,Level 3,442,570,1,0
DC,DC,Reading,4,4,Level 4,571,1019,1,1
DC,DC,Reading,4,5,Level 5,1020,1400,1,1
DC,DC,Reading,5,1,Level 1,0,371,1,0
DC,DC,Reading,5,2,Level 2,372,507,1,0
DC,DC,Reading,5,3,Level 3,508,662,1,0
DC,DC,Reading,5,4,Level 4,663,1178,1,1
DC,DC,Reading,5,5,Level 5,1179,1400,1,1
DC,DC,Reading,6,1,Level 1,0,416,1,0
DC,DC,Reading,6,2,Level 2,417,560,1,0
DC,DC,Reading,6,3,Level 3,561,776,1,0
DC,DC,Reading,6,4,Level 4,777,1251,1,1
DC,DC,Reading,6,5,Level 5,1252,1400,1,1
DC,DC,Reading,7,1,Level 1,0,466,1,0
DC,DC,Reading,7,2,Level 2,467,614,1,0
DC,DC,Reading,7,3,Level 3,615,829,1,0
DC,DC,Reading,7,4,Level 4,830,1292,1,1
DC,DC,Reading,7,5,Level 5,1293,1400,1,1
DC,DC,Reading,8,1,Level 1,0,526,1,0
DC,DC,Reading,8,2,Level 2,527,678,1,0
DC,DC,Reading,8,3,Level 3,679,908,1,0
DC,DC,Reading,8,4,Level 4,909,1320,1,1
DC,DC,Reading,8,5,Level 5,1321,1400,1,1
DC,DC,Reading,9,1,Level 1,0,596,1,0
DC,DC,Reading,9,2,Level 2,597,825,1,0
DC,DC,Reading,9,3,Level 3,826,1035,1,0
DC,DC,Reading,9,4,Level 4,1036,1324,1,1
DC,DC,Reading,9,5,Level 5,1325,1400,1,1
DC,DC,Reading,10,1,Level 1,0,684,1,0
DC,DC,Reading,10,2,Level 2,685,900,1,0
DC,DC,Reading,10,3,Level 3,901,1075,1,0
DC,DC,Reading,10,4,Level 4,1076,1325,1,1
DC,DC,Reading,10,5,Level 5,1326,1400,1,1
DC,DC,Reading,11,1,Level 1,0,715,0,0
DC,DC,Reading,11,2,Level 2,716,921,0,0
DC,DC,Reading,11,3,Level 3,922,1130,0,0
DC,DC,Reading,11,4,Level 4,1131,1328,0,1
DC,DC,Reading,11,5,Level 5,1329,1400,0,1
DC,DC,Reading,12,1,Level 1,0,761,0,0
DC,DC,Reading,12,2,Level 2,762,968,0,0
DC,DC,Reading,12,3,Level 3,969,1190,0,0
DC,DC,Reading,12,4,Level 4,1191,1340,0,1
DC,DC,Reading,12,5,Level 5,1341,1400,0,1
DE,DE,Math,1,1,Level 1,0,336,0,0
DE,DE,Math,1,2,Level 2,337,417,0,0
DE,DE,Math,1,3,Level 3,418,498,0,1
DE,DE,Math,1,4,Level 4,499,1400,0,1
DE,DE,Math,2,1,Level 1,0,457,0,0
DE,DE,Math,2,2,Level 2,458,528,0,0
DE,DE,Math,2,3,Level 3,529,601,0,1
DE,DE,Math,2,4,Level 4,602,1400,0,1
DE,DE,Math,3,1,Level 1,0,546,1,0
DE,DE,Math,3,2,Level 2,547,620,1,0
DE,DE,Math,3,3,Level 3,621,686,1,1
DE,DE,Math,3,4,Level 4,687,1400,1,1
DE,DE,Math,4,1,Level 1,0,602,1,0
DE,DE,Math,4,2,Level 2,603,695,1,0
DE,DE,Math,4,3,Level 3,696,771,1,1
DE,DE,Math,4,4,Level 4,772,1400,1,1
DE,DE,Math,5,1,Level 1,0,692,1,0
DE,DE,Math,5,2,Level 2,693,781,1,0
DE,DE,Math,5,3,Level 3,782,826,1,1
DE,DE,Math,5,4,Level 4,827,1400,1,1
DE,DE,Math,6,1,Level 1,0,716,1,0
DE,DE,Math,6,2,Level 2,717,807,1,0
DE,DE,Math,6,3,Level 3,808,859,1,1
DE,DE,Math,6,4,Level 4,860,1400,1,1
DE,DE,Math,7,1,Level 1,0,745,1,0
DE,DE,Math,7,2,Level 2,746,830,1,0
DE,DE,Math,7,3,Level 3,831,885,1,1
DE,DE,Math,7,4,Level 4,886,1400,1,1
DE,DE,Math,8,1,Level 1,0,783,1,0
DE,DE,Math,8,2,Level 2,784,851,1,0
DE,DE,Math,8,3,Level 3,852,891,1,1
DE,DE,Math,8,4,Level 4,892,1400,1,1
DE,DE,Math,9,1,Level 1,0,790,0,0
DE,DE,Math,9,2,Level 2,791,852,0,0
DE,DE,Math,9,3,Level 3,853,895,0,1
DE,DE,Math,9,4,Level 4,896,1400,0,1
DE,DE,Math,10,1,Level 1,0,796,0,0
DE,DE,Math,10,2,Level 2,797,858,0,0
DE,DE,Math,10,3,Level 3,859,900,0,1
DE,DE,Math,10,4,Level 4,901,1400,0,1
DE,DE,Math,11,1,Level 1,0,813,0,0
DE,DE,Math,11,2,Level 2,814,873,0,0
DE,DE,Math,11,3,Level 3,874,918,0,1
DE,DE,Math,11,4,Level 4,919,1400,0,1
DE,DE,Math,12,1,Level 1,0,826,0,0
DE,DE,Math,12,2,Level 2,827,890,0,0
DE,DE,Math,12,3,Level 3,891,925,0,1
DE,DE,Math,12,4,Level 4,926,1400,0,1
DE,DE,Reading,1,1,Level 1,0,90,0,0
DE,DE,Reading,1,2,Level 2,91,165,0,0
DE,DE,Reading,1,3,Level 3,166,248,0,1
DE,DE,Reading,1,4,Level 4,249,1400,0,1
DE,DE,Reading,2,1,Level 1,0,232,0,0
DE,DE,Reading,2,2,Level 2,233,337,0,0
DE,DE,Reading,2,3,Level 3,338,435,0,1
DE,DE,Reading,2,4,Level 4,436,1400,0,1
DE,DE,Reading,3,1,Level 1,0,332,1,0
DE,DE,Reading,3,2,Level 2,333,454,1,0
DE,DE,Reading,3,3,Level 3,455,561,1,1
DE,DE,Reading,3,4,Level 4,562,1400,1,1
DE,DE,Reading,4,1,Level 1,0,434,1,0
DE,DE,Reading,4,2,Level 2,435,530,1,0
DE,DE,Reading,4,3,Level 3,531,660,1,1
DE,DE,Reading,4,4,Level 4,661,1400,1,1
DE,DE,Reading,5,1,Level 1,0,483,1,0
DE,DE,Reading,5,2,Level 2,484,599,1,0
DE,DE,Reading,5,3,Level 3,600,852,1,1
DE,DE,Reading,5,4,Level 4,853,1400,1,1
DE,DE,Reading,6,1,Level 1,0,499,1,0
DE,DE,Reading,6,2,Level 2,500,691,1,0
DE,DE,Reading,6,3,Level 3,692,1015,1,1
DE,DE,Reading,6,4,Level 4,1016,1400,1,1
DE,DE,Reading,7,1,Level 1,0,576,1,0
DE,DE,Reading,7,2,Level 2,577,772,1,0
DE,DE,Reading,7,3,Level 3,773,1168,1,1
DE,DE,Reading,7,4,Level 4,1169,1400,1,1
DE,DE,Reading,8,1,Level 1,0,589,1,0
DE,DE,Reading,8,2,Level 2,590,857,1,0
DE,DE,Reading,8,3,Level 3,858,1249,1,1
DE,DE,Reading,8,4,Level 4,1250,1400,1,1
DE,DE,Reading,9,1,Level 1,0,661,0,0
DE,DE,Reading,9,2,Level 2,662,918,0,0
DE,DE,Reading,9,3,Level 3,919,1291,0,1
DE,DE,Reading,9,4,Level 4,1292,1400,0,1
DE,DE,Reading,10,1,Level 1,0,674,0,0
DE,DE,Reading,10,2,Level 2,675,957,0,0
DE,DE,Reading,10,3,Level 3,958,1314,0,1
DE,DE,Reading,10,4,Level 4,1315,1400,0,1
DE,DE,Reading,11,1,Level 1,0,715,0,0
DE,DE,Reading,11,2,Level 2,716,992,0,0
DE,DE,Reading,11,3,Level 3,993,1321,0,1
DE,DE,Reading,11,4,Level 4,1322,1400,0,1
DE,DE,Reading,12,1,Level 1,0,761,0,0
DE,DE,Reading,12,2,Level 2,762,1079,0,0
DE,DE,Reading,12,3,Level 3,1080,1332,0,1
DE,DE,Reading,12,4,Level 4,1333,1400,0,1
FL,FL,Math,1,1,Level 1,0,332,0,0
FL,FL,Math,1,2,Level 2,333,402,0,0
FL,FL,Math,1,3,Level 3,403,460,0,1
FL,FL,Math,1,4,Level 4,461,522,0,1
FL,FL,Math,1,5,Level 5,523,1400,0,1
FL,FL,Math,2,1,Level 1,0,453,0,0
FL,FL,Math,2,2,Level 2,454,515,0,0
FL,FL,Math,2,3,Level 3,516,568,0,1
FL,FL,Math,2,4,Level 4,569,626,0,1
FL,FL,Math,2,5,Level 5,627,1400,0,1
FL,FL,Math,3,1,Level 1,0,541,1,0
FL,FL,Math,3,2,Level 2,542,605,1,0
FL,FL,Math,3,3,Level 3,606,655,1,1
FL,FL,Math,3,4,Level 4,656,710,1,1
FL,FL,Math,3,5,Level 5,711,1400,1,1
FL,FL,Math,4,1,Level 1,0,620,1,0
FL,FL,Math,4,2,Level 2,621,676,1,0
FL,FL,Math,4,3,Level 3,677,740,1,1
FL,FL,Math,4,4,Level 4,741,794,1,1
FL,FL,Math,4,5,Level 5,795,1400,1,1
FL,FL,Math,5,1,Level 1,0,672,1,0
FL,FL,Math,5,2,Level 2,673,752,1,0
FL,FL,Math,5,3,Level 3,753,810,1,1
FL,FL,Math,5,4,Level 4,811,857,1,1
FL,FL,Math,5,5,Level 5,858,1400,1,1
FL,FL,Math,6,1,Level 1,0,705,1,0
FL,FL,Math,6,2,Level 2,706,777,1,0
FL,FL,Math,6,3,Level 3,778,830,1,1
FL,FL,Math,6,4,Level 4,831,883,1,1
FL,FL,Math,6,5,Level 5,884,1400,1,1
FL,FL,Math,7,1,Level 1,0,718,1,0
FL,FL,Math,7,2,Level 2,719,792,1,0
FL,FL,Math,7,3,Level 3,793,847,1,1
FL,FL,Math,7,4,Level 4,848,892,1,1
FL,FL,Math,7,5,Level 5,893,1400,1,1
FL,FL,Math,8,1,Level 1,0,719,1,0
FL,FL,Math,8,2,Level 2,720,793,1,0
FL,FL,Math,8,3,Level 3,794,849,1,1
FL,FL,Math,8,4,Level 4,850,893,1,1
FL,FL,Math,8,5,Level 5,894,1400,1,1
FL,FL,Math,9,1,Level 1,0,729,0,0
FL,FL,Math,9,2,Level 2,730,802,0,0
FL,FL,Math,9,3,Level 3,803,852,0,1
FL,FL,Math,9,4,Level 4,853,895,0,1
FL,FL,Math,9,5,Level 5,896,1400,0,1
FL,FL,Math,10,1,Level 1,0,731,0,0
FL,FL,Math,10,2,Level 2,732,806,0,0
FL,FL,Math,10,3,Level 3,807,858,0,1
FL,FL,Math,10,4,Level 4,859,900,0,1
FL,FL,Math,10,5,Level 5,901,1400,0,1
FL,FL,Math,11,1,Level 1,0,747,0,0
FL,FL,Math,11,2,Level 2,748,821,0,0
FL,FL,Math,11,3,Level 3,822,873,0,1
FL,FL,Math,11,4,Level 4,874,918,0,1
FL,FL,Math,11,5,Level 5,919,1400,0,1
FL,FL,Math,12,1,Level 1,0,758,0,0
FL,FL,Math,12,2,Level 2,759,836,0,0
FL,FL,Math,12,3,Level 3,837,890,0,1
FL,FL,Math,12,4,Level 4,891,925,0,1
FL,FL,Math,12,5,Level 5,926,1400,0,1
FL,FL,Reading,1,1,Level 1,0,87,0,0
FL,FL,Reading,1,2,Level 2,88,146,0,0
FL,FL,Reading,1,3,Level 3,147,229,0,1
FL,FL,Reading,1,4,Level 4,230,330,0,1
FL,FL,Reading,1,5,Level 5,331,1400,0,1
