CountryCode,RegionCode,TestCode,Subject,Grade,ProficiencyLevel,ProficiencyName,MinRasch,MaxRasch,Linked,ProficiencyFlag
US,NC,NC,MATHEMATICS,11,1,Not Proficient,-999.9999,2.4988,0,-1
US,NC,NC,MATHEMATICS,11,2,Level 3,2.4988,2.9529,0,0
US,NC,NC,MATHEMATICS,11,3,Level 4,2.9529,3.7167,0,1
US,NC,NC,MATHEMATICS,11,4,Level 5,3.7167,999.9999,0,1
US,NC,NC,MATHEMATICS,12,1,Not Proficient,-999.9999,2.6639,0,-1
US,NC,NC,MATHEMATICS,12,2,Level 3,2.6639,3.0355,0,0
US,NC,NC,MATHEMATICS,12,3,Level 4,3.0355,3.8406,0,1
US,NC,NC,MATHEMATICS,12,4,Level 5,3.8406,999.9999,0,1
US,NC,NC,MATHEMATICS,2,1,Not Proficient,-999.9999,-1.9187,0,-1
US,NC,NC,MATHEMATICS,2,2,Level 3,-1.9187,-1.3614,0,0
US,NC,NC,MATHEMATICS,2,3,Level 4,-1.3614,-0.5563,0,1
US,NC,NC,MATHEMATICS,2,4,Level 5,-0.5563,999.9999,0,1
US,NC,NC,MATHEMATICS,3,1,Not Proficient,-999.9999,-0.7421,1,-1
US,NC,NC,MATHEMATICS,3,2,Level 3,-0.7421,-0.2054,1,0
US,NC,NC,MATHEMATICS,3,3,Level 4,-0.2054,0.5378,1,1
US,NC,NC,MATHEMATICS,3,4,Level 5,0.5378,999.9999,1,1
US,NC,NC,MATHEMATICS,4,1,Not Proficient,-999.9999,0.3107,1,-1
US,NC,NC,MATHEMATICS,4,2,Level 3,0.3107,0.8268,1,0
US,NC,NC,MATHEMATICS,4,3,Level 4,0.8268,1.5492,1,1
US,NC,NC,MATHEMATICS,4,4,Level 5,1.5492,999.9999,1,1
US,NC,NC,MATHEMATICS,5,1,Not Proficient,-999.9999,0.8061,1,-1
US,NC,NC,MATHEMATICS,5,2,Level 3,0.8061,1.4047,1,0
US,NC,NC,MATHEMATICS,5,3,Level 4,1.4047,2.3337,1,1
US,NC,NC,MATHEMATICS,5,4,Level 5,2.3337,999.9999,1,1
US,NC,NC,MATHEMATICS,6,1,Not Proficient,-999.9999,1.2396,1,-1
US,NC,NC,MATHEMATICS,6,2,Level 3,1.2396,1.8176,1,0
US,NC,NC,MATHEMATICS,6,3,Level 4,1.8176,2.7259,1,1
US,NC,NC,MATHEMATICS,6,4,Level 5,2.7259,999.9999,1,1
US,NC,NC,MATHEMATICS,7,1,Not Proficient,-999.9999,1.7144,1,-1
US,NC,NC,MATHEMATICS,7,2,Level 3,1.7144,2.1892,1,0
US,NC,NC,MATHEMATICS,7,3,Level 4,2.1892,3.1181,1,1
US,NC,NC,MATHEMATICS,7,4,Level 5,3.1181,999.9999,1,1
US,NC,NC,MATHEMATICS,8,1,Not Proficient,-999.9999,2.2717,1,-1
US,NC,NC,MATHEMATICS,8,2,Level 3,2.2717,2.7878,1,0
US,NC,NC,MATHEMATICS,8,3,Level 4,2.7878,3.4071,1,1
US,NC,NC,MATHEMATICS,8,4,Level 5,3.4071,999.9999,1,1
US,NC,NC,MATHEMATICS,9,1,Not Proficient,-999.9999,2.2924,0,-1
US,NC,NC,MATHEMATICS,9,2,Level 3,2.2924,2.8084,0,0
US,NC,NC,MATHEMATICS,9,3,Level 4,2.8084,3.4484,0,1
US,NC,NC,MATHEMATICS,9,4,Level 5,3.4484,999.9999,0,1
US,ND,ND,MATHEMATICS,1,1,Novice,-999.9999,-3.9623,0,-1
US,ND,ND,MATHEMATICS,1,2,Partially Proficient,-3.9623,-3.2605,0,-1
US,ND,ND,MATHEMATICS,1,3,Proficient,-3.2605,-1.96,0,0
US,ND,ND,MATHEMATICS,1,4,Advanced,-1.96,999.9999,0,1
US,ND,ND,MATHEMATICS,10,1,Novice,-999.9999,1.0538,0,-1
US,ND,ND,MATHEMATICS,10,2,Partially Proficient,1.0538,2.2304,0,-1
US,ND,ND,MATHEMATICS,10,3,Proficient,2.2304,3.2213,0,0
US,ND,ND,MATHEMATICS,10,4,Advanced,3.2213,999.9999,0,1
US,ND,ND,MATHEMATICS,11,1,Novice,-999.9999,1.2602,0,-1
US,ND,ND,MATHEMATICS,11,2,Partially Proficient,1.2602,2.3956,0,-1
US,ND,ND,MATHEMATICS,11,3,Proficient,2.3956,3.3864,0,0
US,ND,ND,MATHEMATICS,11,4,Advanced,3.3864,999.9999,0,1
US,ND,ND,MATHEMATICS,12,1,Novice,-999.9999,1.4047,0,-1
US,ND,ND,MATHEMATICS,12,2,Partially Proficient,1.4047,2.5607,0,-1
US,ND,ND,MATHEMATICS,12,3,Proficient,2.5607,3.4896,0,0
US,ND,ND,MATHEMATICS,12,4,Advanced,3.4896,999.9999,0,1
US,ND,ND,MATHEMATICS,2,1,Novice,-999.9999,-2.4141,0,-1
US,ND,ND,MATHEMATICS,2,2,Partially Proficient,-2.4141,-1.8155,0,-1
US,ND,ND,MATHEMATICS,2,3,Proficient,-1.8155,-0.6182,0,0
US,ND,ND,MATHEMATICS,2,4,Advanced,-0.6182,999.9999,0,1
US,ND,ND,MATHEMATICS,3,1,Novice,-999.9999,-1.2582,1,-1
US,ND,ND,MATHEMATICS,3,2,Partially Proficient,-1.2582,-0.6389,1,-1
US,ND,ND,MATHEMATICS,3,3,Proficient,-0.6389,0.4758,1,0
US,ND,ND,MATHEMATICS,3,4,Advanced,0.4758,999.9999,1,1
US,ND,ND,MATHEMATICS,4,1,Novice,-999.9999,-0.4944,1,-1
US,ND,ND,MATHEMATICS,4,2,Partially Proficient,-0.4944,0.4139,1,-1
US,ND,ND,MATHEMATICS,4,3,Proficient,0.4139,1.3635,1,0
US,ND,ND,MATHEMATICS,4,4,Advanced,1.3635,999.9999,1,1
US,ND,ND,MATHEMATICS,5,1,Novice,-999.9999,-0.3292,1,-1
US,ND,ND,MATHEMATICS,5,2,Partially Proficient,-0.3292,1.0125,1,-1
US,ND,ND,MATHEMATICS,5,3,Proficient,1.0125,2.024,1,0
US,ND,ND,MATHEMATICS,5,4,Advanced,2.024,999.9999,1,1
US,ND,ND,MATHEMATICS,6,1,Novice,-999.9999,0.5171,1,-1
US,ND,ND,MATHEMATICS,6,2,Partially Proficient,0.5171,1.6318,1,-1
US,ND,ND,MATHEMATICS,6,3,Proficient,1.6318,2.5401,1,0
US,ND,ND,MATHEMATICS,6,4,Advanced,2.5401,999.9999,1,1
US,ND,ND,MATHEMATICS,7,1,Novice,-999.9999,0.8887,1,-1
US,ND,ND,MATHEMATICS,7,2,Partially Proficient,0.8887,2.0034,1,-1
US,ND,ND,MATHEMATICS,7,3,Proficient,2.0034,2.891,1,0
US,ND,ND,MATHEMATICS,7,4,Advanced,2.891,999.9999,1,1
US,ND,ND,MATHEMATICS,8,1,Novice,-999.9999,0.9919,1,-1
US,ND,ND,MATHEMATICS,8,2,Partially Proficient,0.9919,2.1892,1,-1
US,ND,ND,MATHEMATICS,8,3,Proficient,2.1892,3.1387,1,0
US,ND,ND,MATHEMATICS,8,4,Advanced,3.1387,999.9999,1,1
US,ND,ND,MATHEMATICS,9,1,Novice,-999.9999,1.0332,0,-1
US,ND,ND,MATHEMATICS,9,2,Partially Proficient,1.0332,2.2098,0,-1
US,ND,ND,MATHEMATICS,9,3,Proficient,2.2098,3.1594,0,0
US,ND,ND,MATHEMATICS,9,4,Advanced,3.1594,999.9999,0,1
US,NE,NE,MATHEMATICS,1,1,Developing,-999.999,-3.054109123,0,-1
US,NE,NE,MATHEMATICS,1,2,On Track,-3.054109123,-1.856838073,0,0
US,NE,NE,MATHEMATICS,1,3,Advanced,-1.856838073,999.999,0,1
US,NE,NE,MATHEMATICS,10,1,Developing,-999.999,2.085899351,0,-1
US,NE,NE,MATHEMATICS,10,2,On Track,2.085899351,3.076744358,0,0
US,NE,NE,MATHEMATICS,10,3,Advanced,3.076744358,999.999,0,1
US,NE,NE,MATHEMATICS,11,1,Developing,-999.999,2.189112373,0,-1
US,NE,NE,MATHEMATICS,11,2,On Track,2.189112373,3.221242588,0,0
US,NE,NE,MATHEMATICS,11,3,Advanced,3.221242588,999.999,0,1
US,NE,NE,MATHEMATICS,12,1,Developing,-999.999,2.209754977,0,-1
US,NE,NE,MATHEMATICS,12,2,On Track,2.209754977,3.241885193,0,0
US,NE,NE,MATHEMATICS,12,3,Advanced,3.241885193,999.999,0,1
US,NE,NE,MATHEMATICS,2,1,Developing,-999.999,-1.79491026,0,-1
US,NE,NE,MATHEMATICS,2,2,On Track,-1.79491026,-0.5150687925,0,0
US,NE,NE,MATHEMATICS,2,3,Advanced,-0.5150687925,999.999,0,1
US,NE,NE,MATHEMATICS,3,1,Developing,-999.999,-0.6595670227,1,-1
US,NE,NE,MATHEMATICS,3,2,On Track,-0.6595670227,0.5583466318,1,0
US,NE,NE,MATHEMATICS,3,3,Advanced,0.5583466318,999.999,1,1
US,NE,NE,MATHEMATICS,4,1,Developing,-999.999,0.3725631929,1,-1
US,NE,NE,MATHEMATICS,4,2,On Track,0.3725631929,1.65240466,1,0
US,NE,NE,MATHEMATICS,4,3,Advanced,1.65240466,999.999,1,1
US,NE,NE,MATHEMATICS,5,1,Developing,-999.999,0.3932057973,1,-1
US,NE,NE,MATHEMATICS,5,2,On Track,0.3932057973,1.879473308,1,0
US,NE,NE,MATHEMATICS,5,3,Advanced,1.879473308,999.999,1,1
US,NE,NE,MATHEMATICS,6,1,Developing,-999.999,1.053769135,1,-1
US,NE,NE,MATHEMATICS,6,2,On Track,1.053769135,2.395538416,1,0
US,NE,NE,MATHEMATICS,6,3,Advanced,2.395538416,999.999,1,1
US,NE,NE,MATHEMATICS,7,1,Developing,-999.999,1.776260286,1,-1
US,NE,NE,MATHEMATICS,7,2,On Track,1.776260286,2.870318315,1,0
US,NE,NE,MATHEMATICS,7,3,Advanced,2.870318315,999.999,1,1
US,NE,NE,MATHEMATICS,8,1,Developing,-999.999,1.900115912,1,-1
US,NE,NE,MATHEMATICS,8,2,On Track,1.900115912,2.952888732,1,0
US,NE,NE,MATHEMATICS,8,3,Advanced,2.952888732,999.999,1,1
US,NE,NE,MATHEMATICS,9,1,Developing,-999.999,1.920758516,0,-1
US,NE,NE,MATHEMATICS,9,2,On Track,1.920758516,2.973531336,0,0
US,NE,NE,MATHEMATICS,9,3,Advanced,2.973531336,999.999,0,1
US,NH,NH,MATHEMATICS,1,1,Below Proficient,-999.999,-3.735315065,0,-1
US,NH,NH,MATHEMATICS,1,2,Approaching Proficient,-3.735315065,-3.177964749,0,-1
US,NH,NH,MATHEMATICS,1,3,Proficient,-3.177964749,-2.641257037,0,0
US,NH,NH,MATHEMATICS,1,4,Above Proficient,-2.641257037,999.999,0,1
US,NH,NH,MATHEMATICS,10,1,Below Proficient,-999.999,1.466621222,0,-1
US,NH,NH,MATHEMATICS,10,2,Approaching Proficient,1.466621222,2.354253207,0,-1
US,NH,NH,MATHEMATICS,10,3,Proficient,2.354253207,2.829033106,0,0
US,NH,NH,MATHEMATICS,10,4,Above Proficient,2.829033106,999.999,0,1
US,NH,NH,MATHEMATICS,11,1,Below Proficient,-999.999,1.569834243,0,-1
US,NH,NH,MATHEMATICS,11,2,Approaching Proficient,1.569834243,2.457466229,0,-1
US,NH,NH,MATHEMATICS,11,3,Proficient,2.457466229,2.952888732,0,0
US,NH,NH,MATHEMATICS,11,4,Above Proficient,2.952888732,999.999,0,1
US,NH,NH,MATHEMATICS,12,1,Below Proficient,-999.999,1.590476847,0,-1
US,NH,NH,MATHEMATICS,12,2,Approaching Proficient,1.590476847,2.478108833,0,-1
US,NH,NH,MATHEMATICS,12,3,Proficient,2.478108833,2.973531336,0,0
US,NH,NH,MATHEMATICS,12,4,Above Proficient,2.973531336,999.999,0,1
US,NH,NH,MATHEMATICS,2,1,Below Proficient,-999.999,-2.599971828,0,-1
US,NH,NH,MATHEMATICS,2,2,Approaching Proficient,-2.599971828,-1.918765886,0,-1
US,NH,NH,MATHEMATICS,2,3,Proficient,-1.918765886,-1.258202548,0,0
US,NH,NH,MATHEMATICS,2,4,Above Proficient,-1.258202548,999.999,0,1
US,NH,NH,MATHEMATICS,3,1,Below Proficient,-999.999,-1.567841613,1,-1
US,NH,NH,MATHEMATICS,3,2,Approaching Proficient,-1.567841613,-0.7834226486,1,-1
US,NH,NH,MATHEMATICS,3,3,Proficient,-0.7834226486,-0.1435019149,1,0
US,NH,NH,MATHEMATICS,3,4,Above Proficient,-0.1435019149,999.999,1,1
US,NH,NH,MATHEMATICS,4,1,Below Proficient,-999.999,-0.6595670227,1,-1
US,NH,NH,MATHEMATICS,4,2,Approaching Proficient,-0.6595670227,0.2074223584,1,-1
US,NH,NH,MATHEMATICS,4,3,Proficient,0.2074223584,1.012483927,1,0
US,NH,NH,MATHEMATICS,4,4,Above Proficient,1.012483927,999.999,1,1
US,NH,NH,MATHEMATICS,5,1,Below Proficient,-999.999,0.02163891961,1,-1
US,NH,NH,MATHEMATICS,5,2,Approaching Proficient,0.02163891961,1.07441174,1,-1
US,NH,NH,MATHEMATICS,5,3,Proficient,1.07441174,1.714332473,1,0
US,NH,NH,MATHEMATICS,5,4,Above Proficient,1.714332473,999.999,1,1
US,NH,NH,MATHEMATICS,6,1,Below Proficient,-999.999,0.3519205886,1,-1
US,NH,NH,MATHEMATICS,6,2,Approaching Proficient,0.3519205886,1.466621222,1,-1
US,NH,NH,MATHEMATICS,6,3,Proficient,1.466621222,2.209754977,1,0
US,NH,NH,MATHEMATICS,6,4,Above Proficient,2.209754977,999.999,1,1
US,NH,NH,MATHEMATICS,7,1,Below Proficient,-999.999,0.640917049,1,-1
US,NH,NH,MATHEMATICS,7,2,Approaching Proficient,0.640917049,1.673047265,1,-1
US,NH,NH,MATHEMATICS,7,3,Proficient,1.673047265,2.312967998,1,0
US,NH,NH,MATHEMATICS,7,4,Above Proficient,2.312967998,999.999,1,1
US,NH,NH,MATHEMATICS,8,1,Below Proficient,-999.999,1.260195178,1,-1
US,NH,NH,MATHEMATICS,8,2,Approaching Proficient,1.260195178,2.189112373,1,-1
US,NH,NH,MATHEMATICS,8,3,Proficient,2.189112373,2.684534876,1,0
US,NH,NH,MATHEMATICS,8,4,Above Proficient,2.684534876,999.999,1,1
US,NH,NH,MATHEMATICS,9,1,Below Proficient,-999.999,1.280837783,0,-1
US,NH,NH,MATHEMATICS,9,2,Approaching Proficient,1.280837783,2.209754977,0,-1
US,NH,NH,MATHEMATICS,9,3,Proficient,2.209754977,2.70517748,0,0
US,NH,NH,MATHEMATICS,9,4,Above Proficient,2.70517748,999.999,0,1
US,NJ,NJ,MATHEMATICS,1,1,Level 1,-999.999,-4.457806216,0,-1
US,NJ,NJ,MATHEMATICS,1,2,Level 2,-4.457806216,-3.75595767,0,-1
US,NJ,NJ,MATHEMATICS,1,3,Level 3,-3.75595767,-3.074751727,0,-1
US,NJ,NJ,MATHEMATICS,1,4,Level 4,-3.074751727,-2.08390672,0,0
US,NJ,NJ,MATHEMATICS,1,5,Level 5,-2.08390672,999.999,0,1
US,NJ,NJ,MATHEMATICS,10,1,Level 1,-999.999,1.817545495,0,-1
US,NJ,NJ,MATHEMATICS,10,2,Level 2,1.817545495,2.808390502,0,-1
US,NJ,NJ,MATHEMATICS,10,3,Level 3,2.808390502,3.345098214,0,-1
US,NJ,NJ,MATHEMATICS,10,4,Level 4,3.345098214,4.624939682,0,0
US,NJ,NJ,MATHEMATICS,10,5,Level 5,4.624939682,999.999,0,1
US,NJ,NJ,MATHEMATICS,11,1,Level 1,-999.999,1.920758516,0,-1
US,NJ,NJ,MATHEMATICS,11,2,Level 2,1.920758516,2.911603524,0,-1
US,NJ,NJ,MATHEMATICS,11,3,Level 3,2.911603524,3.46895384,0,-1
US,NJ,NJ,MATHEMATICS,11,4,Level 4,3.46895384,4.852008329,0,0
US,NJ,NJ,MATHEMATICS,11,5,Level 5,4.852008329,999.999,0,1
US,NJ,NJ,MATHEMATICS,12,1,Level 1,-999.999,1.941401121,0,-1
US,NJ,NJ,MATHEMATICS,12,2,Level 2,1.941401121,2.932246128,0,-1
US,NJ,NJ,MATHEMATICS,12,3,Level 3,2.932246128,3.489596444,0,-1
US,NJ,NJ,MATHEMATICS,12,4,Level 4,3.489596444,4.955221351,0,0
US,NJ,NJ,MATHEMATICS,12,5,Level 5,4.955221351,999.999,0,1
US,NJ,NJ,MATHEMATICS,2,1,Level 1,-999.999,-3.405033396,0,-1
US,NJ,NJ,MATHEMATICS,2,2,Level 2,-3.405033396,-2.55868662,0,-1
US,NJ,NJ,MATHEMATICS,2,3,Level 3,-2.55868662,-1.774267656,0,-1
US,NJ,NJ,MATHEMATICS,2,4,Level 4,-1.774267656,-0.7214948357,0,0
US,NJ,NJ,MATHEMATICS,2,5,Level 5,-0.7214948357,999.999,0,1
US,NJ,NJ,MATHEMATICS,3,1,Level 1,-999.999,-2.496758807,1,-1
US,NJ,NJ,MATHEMATICS,3,2,Level 2,-2.496758807,-1.464628591,1,-1
US,NJ,NJ,MATHEMATICS,3,3,Level 3,-1.464628591,-0.6389244184,1,-1
US,NJ,NJ,MATHEMATICS,3,4,Level 4,-0.6389244184,0.3725631929,1,0
US,NJ,NJ,MATHEMATICS,3,5,Level 5,0.3725631929,999.999,1,1
US,NJ,NJ,MATHEMATICS,4,1,Level 1,-999.999,-1.691697238,1,-1
US,NJ,NJ,MATHEMATICS,4,2,Level 2,-1.691697238,-0.6182818141,1,-1
US,NJ,NJ,MATHEMATICS,4,3,Level 3,-0.6182818141,0.31063538,1,-1
US,NJ,NJ,MATHEMATICS,4,4,Level 4,0.31063538,1.693689869,1,0
US,NJ,NJ,MATHEMATICS,4,5,Level 5,1.693689869,999.999,1,1
US,NJ,NJ,MATHEMATICS,5,1,Level 1,-999.999,-1.010491296,1,-1
US,NJ,NJ,MATHEMATICS,5,2,Level 2,-1.010491296,0.2074223584,1,-1
US,NJ,NJ,MATHEMATICS,5,3,Level 3,0.2074223584,1.177624761,1,-1
US,NJ,NJ,MATHEMATICS,5,4,Level 4,1.177624761,2.333610603,1,0
US,NJ,NJ,MATHEMATICS,5,5,Level 5,2.333610603,999.999,1,1
US,NJ,NJ,MATHEMATICS,6,1,Level 1,-999.999,-0.4531409796,1,-1
US,NJ,NJ,MATHEMATICS,6,2,Level 2,-0.4531409796,0.8060578835,1,-1
US,NJ,NJ,MATHEMATICS,6,3,Level 3,0.8060578835,1.817545495,1,-1
US,NJ,NJ,MATHEMATICS,6,4,Level 4,1.817545495,2.973531336,1,0
US,NJ,NJ,MATHEMATICS,6,5,Level 5,2.973531336,999.999,1,1
US,NJ,NJ,MATHEMATICS,7,1,Level 1,-999.999,-0.3086427494,1,-1
US,NJ,NJ,MATHEMATICS,7,2,Level 2,-0.3086427494,1.07441174,1,-1
US,NJ,NJ,MATHEMATICS,7,3,Level 3,1.07441174,2.209754977,1,-1
US,NJ,NJ,MATHEMATICS,7,4,Level 4,2.209754977,3.407026027,1,0
US,NJ,NJ,MATHEMATICS,7,5,Level 5,3.407026027,999.999,1,1
US,NJ,NJ,MATHEMATICS,8,1,Level 1,-999.999,1.611119452,1,-1
US,NJ,NJ,MATHEMATICS,8,2,Level 2,1.611119452,2.643249667,1,-1
US,NJ,NJ,MATHEMATICS,8,3,Level 3,2.643249667,3.159314775,1,-1
US,NJ,NJ,MATHEMATICS,8,4,Level 4,3.159314775,4.439156243,1,0
US,NJ,NJ,MATHEMATICS,8,5,Level 5,4.439156243,999.999,1,1
US,NJ,NJ,MATHEMATICS,9,1,Level 1,-999.999,1.631762056,0,-1
US,NJ,NJ,MATHEMATICS,9,2,Level 2,1.631762056,2.663892272,0,-1
US,NJ,NJ,MATHEMATICS,9,3,Level 3,2.663892272,3.17995738,0,-1
US,NJ,NJ,MATHEMATICS,9,4,Level 4,3.17995738,4.459798847,0,0
US,NJ,NJ,MATHEMATICS,9,5,Level 5,4.459798847,999.999,0,1
US,NM,NM,MATHEMATICS,1,1,Below Proficient,-999.9999,-3.0128,0,-1
US,NM,NM,MATHEMATICS,1,2,Proficient and Above,-3.0128,999.9999,0,0
US,NM,NM,MATHEMATICS,10,1,Below Proficient,-999.9999,2.0859,0,-1
US,NM,NM,MATHEMATICS,10,2,Proficient and Above,2.0859,999.9999,0,0
US,NM,NM,MATHEMATICS,11,1,Below Proficient,-999.9999,2.2717,0,-1
US,NM,NM,MATHEMATICS,11,2,Proficient and Above,2.2717,999.9999,0,0
US,NM,NM,MATHEMATICS,12,1,Below Proficient,-999.9999,2.4162,0,-1
US,NM,NM,MATHEMATICS,12,2,Proficient and Above,2.4162,999.9999,0,0
US,NM,NM,MATHEMATICS,2,1,Below Proficient,-999.9999,-1.5884,0,-1
US,NM,NM,MATHEMATICS,2,2,Proficient and Above,-1.5884,999.9999,0,0
US,NM,NM,MATHEMATICS,3,1,Below Proficient,-999.9999,-0.4324,1,-1
US,NM,NM,MATHEMATICS,3,2,Proficient and Above,-0.4324,999.9999,1,0
US,NM,NM,MATHEMATICS,4,1,Below Proficient,-999.9999,0.3726,1,-1
US,NM,NM,MATHEMATICS,4,2,Proficient and Above,0.3726,999.9999,1,0
US,NM,NM,MATHEMATICS,5,1,Below Proficient,-999.9999,0.7648,1,-1
US,NM,NM,MATHEMATICS,5,2,Proficient and Above,0.7648,999.9999,1,0
US,NM,NM,MATHEMATICS,6,1,Below Proficient,-999.9999,0.9712,1,-1
US,NM,NM,MATHEMATICS,6,2,Proficient and Above,0.9712,999.9999,1,0
US,NM,NM,MATHEMATICS,7,1,Below Proficient,-999.9999,1.6937,1,-1
US,NM,NM,MATHEMATICS,7,2,Proficient and Above,1.6937,999.9999,1,0
US,NM,NM,MATHEMATICS,8,1,Below Proficient,-999.9999,2.0447,1,-1
US,NM,NM,MATHEMATICS,8,2,Proficient and Above,2.0447,999.9999,1,0
US,NM,NM,MATHEMATICS,9,1,Below Proficient,-999.9999,2.0653,0,-1
US,NM,NM,MATHEMATICS,9,2,Proficient and Above,2.0653,999.9999,0,0
US,NV,NV,MATHEMATICS,1,1,Level 1,-999.999,-4.08,0,-1
US,NV,NV,MATHEMATICS,1,2,Level 2,-4.08,-3.051,0,-1
US,NV,NV,MATHEMATICS,1,3,Level 3,-3.051,-2.023,0,0
US,NV,NV,MATHEMATICS,1,4,Level 4,-2.023,999.999,0,1
US,NV,NV,MATHEMATICS,10,1,Level 1,-999.9999,2.4369,0,-1
US,NV,NV,MATHEMATICS,10,2,Level 2,2.4369,3.0355,0,-1
US,NV,NV,MATHEMATICS,10,3,Level 3,3.0355,3.8612,0,0
US,NV,NV,MATHEMATICS,10,4,Level 4,3.8612,999.9999,0,1
US,NV,NV,MATHEMATICS,11,1,Level 1,-999.999,2.6227,1,-1
US,NV,NV,MATHEMATICS,11,2,Level 2,2.6227,3.2419,1,-1
US,NV,NV,MATHEMATICS,11,3,Level 3,3.2419,4.0264,1,0
US,NV,NV,MATHEMATICS,11,4,Level 4,4.0264,999.9999,1,1
US,NV,NV,MATHEMATICS,12,1,Level 1,-999.9999,2.7672,0,-1
US,NV,NV,MATHEMATICS,12,2,Level 2,2.7672,3.3039,0,-1
US,NV,NV,MATHEMATICS,12,3,Level 3,3.3039,4.1296,0,0
US,NV,NV,MATHEMATICS,12,4,Level 4,4.1296,999.9999,0,1
US,NV,NV,MATHEMATICS,2,1,Level 1,-999.999,-2.544,0,-1
US,NV,NV,MATHEMATICS,2,2,Level 2,-2.544,-1.642,0,-1
US,NV,NV,MATHEMATICS,2,3,Level 3,-1.642,-0.715,0,0
US,NV,NV,MATHEMATICS,2,4,Level 4,-0.715,999.999,0,1
US,NV,NV,MATHEMATICS,3,1,Level 1,-999.999,-1.414,1,-1
US,NV,NV,MATHEMATICS,3,2,Level 2,-1.414,-0.474,1,-1
US,NV,NV,MATHEMATICS,3,3,Level 3,-0.474,0.364,1,0
US,NV,NV,MATHEMATICS,3,4,Level 4,0.364,999.999,1,1
US,NV,NV,MATHEMATICS,4,1,Level 1,-999.999,-0.703,1,-1
US,NV,NV,MATHEMATICS,4,2,Level 2,-0.703,0.478,1,-1
US,NV,NV,MATHEMATICS,4,3,Level 3,0.478,1.443,1,0
US,NV,NV,MATHEMATICS,4,4,Level 4,1.443,999.999,1,1
US,NV,NV,MATHEMATICS,5,1,Level 1,-999.999,0.44,1,-1
US,NV,NV,MATHEMATICS,5,2,Level 2,0.44,1.57,1,-1
US,NV,NV,MATHEMATICS,5,3,Level 3,1.57,2.142,1,0
US,NV,NV,MATHEMATICS,5,4,Level 4,2.142,999.999,1,1
US,NV,NV,MATHEMATICS,6,1,Level 1,-999.999,0.745,1,-1
US,NV,NV,MATHEMATICS,6,2,Level 2,0.745,1.9,1,-1
US,NV,NV,MATHEMATICS,6,3,Level 3,1.9,2.561,1,0
US,NV,NV,MATHEMATICS,6,4,Level 4,2.561,999.999,1,1
US,NV,NV,MATHEMATICS,7,1,Level 1,-999.999,1.113,1,-1
US,NV,NV,MATHEMATICS,7,2,Level 2,1.113,2.192,1,-1
US,NV,NV,MATHEMATICS,7,3,Level 3,2.192,2.891,1,0
US,NV,NV,MATHEMATICS,7,4,Level 4,2.891,999.999,1,1
US,NV,NV,MATHEMATICS,8,1,Level 1,-999.999,1.596,1,-1
US,NV,NV,MATHEMATICS,8,2,Level 2,1.596,2.459,1,-1
US,NV,NV,MATHEMATICS,8,3,Level 3,2.459,2.967,1,0
US,NV,NV,MATHEMATICS,8,4,Level 4,2.967,999.999,1,1
US,NV,NV,MATHEMATICS,9,1,Level 1,-999.9999,2.3749,0,-1
US,NV,NV,MATHEMATICS,9,2,Level 2,2.3749,2.9529,0,-1
US,NV,NV,MATHEMATICS,9,3,Level 3,2.9529,3.7374,0,0
US,NV,NV,MATHEMATICS,9,4,Level 4,3.7374,999.9999,0,1
US,NY,NY,MATHEMATICS,1,1,Level 1,-999.999,-4.148167152,0,-1
US,NY,NY,MATHEMATICS,1,2,Level 2,-4.148167152,-3.177964749,0,-1
US,NY,NY,MATHEMATICS,1,3,Level 3,-3.177964749,-2.08390672,0,0
US,NY,NY,MATHEMATICS,1,4,Level 4,-2.08390672,999.999,0,1
US,NY,NY,MATHEMATICS,10,1,Level 1,-999.999,0.7441300706,0,-1
US,NY,NY,MATHEMATICS,10,2,Level 2,0.7441300706,1.879473308,0,-1
US,NY,NY,MATHEMATICS,10,3,Level 3,1.879473308,2.973531336,0,0
US,NY,NY,MATHEMATICS,10,4,Level 4,2.973531336,999.999,0,1
US,NY,NY,MATHEMATICS,11,1,Level 1,-999.999,0.8473430922,0,-1
US,NY,NY,MATHEMATICS,11,2,Level 2,0.8473430922,1.982686329,0,-1
US,NY,NY,MATHEMATICS,11,3,Level 3,1.982686329,3.076744358,0,0
US,NY,NY,MATHEMATICS,11,4,Level 4,3.076744358,999.999,0,1
US,NY,NY,MATHEMATICS,12,1,Level 1,-999.999,0.8679856965,0,-1
US,NY,NY,MATHEMATICS,12,2,Level 2,0.8679856965,2.003328934,0,-1
US,NY,NY,MATHEMATICS,12,3,Level 3,2.003328934,3.097386962,0,0
US,NY,NY,MATHEMATICS,12,4,Level 4,3.097386962,999.999,0,1
US,NY,NY,MATHEMATICS,2,1,Level 1,-999.999,-3.012823914,0,-1
US,NY,NY,MATHEMATICS,2,2,Level 2,-3.012823914,-1.898123282,0,-1
US,NY,NY,MATHEMATICS,2,3,Level 3,-1.898123282,-0.7214948357,0,0
US,NY,NY,MATHEMATICS,2,4,Level 4,-0.7214948357,999.999,0,1
US,NY,NY,MATHEMATICS,3,1,Level 1,-999.999,-2.021978907,1,-1
US,NY,NY,MATHEMATICS,3,2,Level 2,-2.021978907,-0.74213744,1,-1
US,NY,NY,MATHEMATICS,3,3,Level 3,-0.74213744,0.3725631929,1,0
