YEAR,GRADE,CONTENT_AREA,SCALE_SCORE,SCALE_SCORE_CSEM
2009_2010,4,READING, 419  , 4.90  
2009_2010,4,READING, 421  , 4.70  
2009_2010,4,READING, 422  , 4.50  
2009_2010,4,READING, 424  , 4.30  
2009_2010,4,READING, 425  , 4.10  
2009_2010,4,READING, 427  , 4.00  
2009_2010,4,READING, 428  , 3.80  
2009_2010,4,READING, 429  , 3.70  
2009_2010,4,READING, 430  , 3.60  
2009_2010,4,READING, 432  , 3.50  
2009_2010,4,READING, 433  , 3.40  
2009_2010,4,READING, 434  , 3.30  
2009_2010,4,READING, 435  , 3.20  
2009_2010,4,READING, 436  , 3.20  
2009_2010,4,READING, 437  , 3.10  
2009_2010,4,READING, 438  , 3.10  
2009_2010,4,READING, 439  , 3.10  
2009_2010,4,READING, 440  , 3.10  
2009_2010,4,READING, 441  , 3.10  
2009_2010,4,READING, 442  , 3.10  
2009_2010,4,READING, 443  , 3.20  
2009_2010,4,READING, 445  , 3.20  
2009_2010,4,READING, 446  , 3.30  
2009_2010,4,READING, 447  , 3.40  
2009_2010,4,READING, 448  , 3.50  
2009_2010,4,READING, 450  , 3.70  
2009_2010,4,READING, 451  , 3.90  
2009_2010,4,READING, 453  , 4.10  
2009_2010,4,READING, 455  , 4.40  
2009_2010,4,READING, 457  , 4.70  
2009_2010,4,READING, 459  , 5.10  
2009_2010,4,READING, 462  , 5.50  
2009_2010,4,READING, 465  , 6.00  
2009_2010,4,READING, 468  , 6.50  
2009_2010,4,READING, 472  , 7.00  
2009_2010,4,READING, 477  , 7.60  
2009_2010,4,READING, 480  , 8.50  
2009_2010,4,READING, 480  , 9.50  
2009_2010,4,READING, 480  , 9.50  
2009_2010,5,READING, 500  , 10.00  
2009_2010,5,READING, 500  , 10.00  
2009_2010,5,READING, 500  , 10.00  
2009_2010,5,READING, 500  , 10.00  
2009_2010,5,READING, 500  , 8.80  
2009_2010,5,READING, 504  , 6.90  
2009_2010,5,READING, 508  , 5.80  
2009_2010,5,READING, 511  , 5.20  
2009_2010,5,READING, 513  , 4.80  
2009_2010,5,READING, 515  , 4.50  
2009_2010,5,READING, 517  , 4.20  
2009_2010,5,READING, 519  , 4.10  
2009_2010,5,READING, 520  , 3.90  
2009_2010,5,READING, 522  , 3.80  
2009_2010,5,READING, 523  , 3.80  
2009_2010,5,READING, 525  , 3.70  
2009_2010,5,READING, 526  , 3.60  
2009_2010,5,READING, 527  , 3.60  
2009_2010,5,READING, 528  , 3.50  
2009_2010,5,READING, 529  , 3.50  
2009_2010,5,READING, 531  , 3.40  
2009_2010,5,READING, 532  , 3.40  
2009_2010,5,READING, 533  , 3.40  
2009_2010,5,READING, 534  , 3.40  
2009_2010,5,READING, 536  , 3.40  
2009_2010,5,READING, 537  , 3.40  
2009_2010,5,READING, 538  , 3.40  
2009_2010,5,READING, 539  , 3.50  
2009_2010,5,READING, 540  , 3.50  
2009_2010,5,READING, 542  , 3.60  
2009_2010,5,READING, 543  , 3.60  
2009_2010,5,READING, 545  , 3.70  
2009_2010,5,READING, 546  , 3.80  
2009_2010,5,READING, 547  , 3.90  
2009_2010,5,READING, 549  , 4.00  
2009_2010,5,READING, 551  , 4.10  
2009_2010,5,READING, 552  , 4.20  
2009_2010,5,READING, 554  , 4.30  
2009_2010,5,READING, 555  , 4.40  
2009_2010,5,READING, 558  , 4.40  
2009_2010,5,READING, 560  , 4.50  
2009_2010,5,READING, 562  , 4.50  
2009_2010,5,READING, 564  , 4.60  
2009_2010,5,READING, 567  , 4.70  
2009_2010,5,READING, 569  , 4.70  
2009_2010,5,READING, 571  , 4.80  
2009_2010,5,READING, 574  , 4.90  
2009_2010,5,READING, 576  , 5.00  
2009_2010,5,READING, 579  , 5.20  
2009_2010,5,READING, 580  , 5.60  
2009_2010,5,READING, 580  , 6.60  
2009_2010,5,READING, 580  , 7.50  
2009_2010,5,READING, 580  , 7.50  
2009_2010,6,READING, 600  , 10.00  
2009_2010,6,READING, 600  , 10.00  
2009_2010,6,READING, 600  , 10.00  
2009_2010,6,READING, 600  , 10.00  
2009_2010,6,READING, 600  , 9.60  
2009_2010,6,READING, 604  , 7.20  
2009_2010,6,READING, 608  , 5.90  
2009_2010,6,READING, 611  , 5.20  
2009_2010,6,READING, 613  , 4.70  
2009_2010,6,READING, 615  , 4.30  
2009_2010,6,READING, 617  , 4.00  
2009_2010,6,READING, 618  , 3.80  
2009_2010,6,READING, 620  , 3.70  
2009_2010,6,READING, 621  , 3.50  
2009_2010,6,READING, 622  , 3.40  
2009_2010,6,READING, 624  , 3.30  
2009_2010,6,READING, 625  , 3.30  
2009_2010,6,READING, 626  , 3.20  
2009_2010,6,READING, 627  , 3.20  
2009_2010,6,READING, 628  , 3.10  
2009_2010,6,READING, 629  , 3.10  
2009_2010,6,READING, 630  , 3.10  
2009_2010,6,READING, 631  , 3.10  
2009_2010,6,READING, 633  , 3.10  
2009_2010,6,READING, 634  , 3.10  
2009_2010,6,READING, 635  , 3.20  
2009_2010,6,READING, 636  , 3.20  
2009_2010,6,READING, 637  , 3.30  
2009_2010,6,READING, 638  , 3.30  
2009_2010,6,READING, 639  , 3.40  
2009_2010,6,READING, 641  , 3.50  
2009_2010,6,READING, 642  , 3.60  
2009_2010,6,READING, 644  , 3.70  
2009_2010,6,READING, 645  , 3.80  
2009_2010,6,READING, 647  , 3.90  
2009_2010,6,READING, 648  , 4.00  
2009_2010,6,READING, 650  , 4.10  
2009_2010,6,READING, 652  , 4.30  
